task_id,step,group,kl,epsilon,scale,residual,dual,saturation
SW_e15_L16_W1_KL_10,80,U,0.004267439169780118,0.009839232225203887,0.019678464450407773,-0.005571793055423768,0.5,0
SW_e15_L16_W1_KL_10,160,H,0.002942379642627202,0.17427549362182618,0.34855098724365235,-0.17133311397919898,0.5,0
SW_e15_L16_W1_KL_10,160,U,0.004181527376204031,0.009839232225203887,0.019678464450407773,-0.005657704848999856,0.5,0
SW_e15_L16_W1_KL_10,320,H,0.0016859579060110263,0.17427549362182618,0.34855098724365235,-0.17258953571581515,0.5,0
SW_e15_L16_W1_KL_10,320,U,0.002931568540589069,0.009839232225203887,0.019678464450407773,-0.006907663684614818,0.5,0
SW_e16_P4_W1_KL_10,0,H,0.37595587223768234,0.18797793611884117,0.37595587223768234,0.18797793611884117,0.5,0
SW_e16_P4_W1_KL_10,0,U,0.01761897260439582,0.00880948630219791,0.01761897260439582,0.00880948630219791,0.5,0
SW_e16_P4_W1_KL_10,80,H,0.013734267826657742,0.18797793611884117,0.37595587223768234,-0.17424366829218343,0.5,0
SW_e16_P4_W1_KL_10,80,U,0.003098679651884595,0.00880948630219791,0.01761897260439582,-0.005710806650313316,0.5,0
SW_e16_P4_W1_KL_10,160,H,0.010314228484639898,0.18797793611884117,0.37595587223768234,-0.17766370763420128,0.5,0
SW_e16_P4_W1_KL_10,160,U,0.0015022426669020206,0.00880948630219791,0.01761897260439582,-0.00730724363529589,0.5,0
SW_e16_P4_W1_KL_10,320,H,0.013626027386635542,0.18797793611884117,0.37595587223768234,-0.17435190873220563,0.5,0
SW_e16_P4_W1_KL_10,320,U,0.0008145284054990043,0.00880948630219791,0.01761897260439582,-0.007994957896698907,0.5,0
SW_e16_L16_W1_KL_10,0,H,0.3759135015308857,0.18797793611884117,0.37595587223768234,0.18793556541204454,0.5,0
SW_e16_L16_W1_KL_10,0,U,0.01763490162556991,0.00880948630219791,0.01761897260439582,0.008825415323371999,0.5,0
SW_e16_L16_W1_KL_10,80,H,0.012219837796874345,0.18797793611884117,0.37595587223768234,-0.17575809832196682,0.5,0
SW_e16_L16_W1_KL_10,80,U,0.007599707911140285,0.00880948630219791,0.01761897260439582,-0.0012097783910576254,0.5,0
SW_e16_L16_W1_KL_10,160,H,0.005895207027788274,0.18797793611884117,0.37595587223768234,-0.1820827290910529,0.5,0
SW_e16_L16_W1_KL_10,160,U,0.0027601018655332155,0.00880948630219791,0.01761897260439582,-0.006049384436664695,0.5,0
SW_e16_L16_W1_KL_10,320,H,0.00080820222501643,0.18797793611884117,0.37595587223768234,-0.18716973389382474,0.5,0
SW_e16_L16_W1_KL_10,320,U,0.0028332095434961957,0.00880948630219791,0.01761897260439582,-0.005976276758701715,0.5,0
SW_e01_P4_W2_GROUP_CONSTRAINED,0,H,0.43317430913448335,0.21658715456724167,0.43317430913448335,0.21658715456724167,0.5,0
SW_e01_P4_W2_GROUP_CONSTRAINED,0,U,0.02232136545353569,0.011160682726767845,0.02232136545353569,0.011160682726767845,0.5,0
SW_e01_P4_W2_GROUP_CONSTRAINED,80,H,0.11687821224331855,0.21658715456724167,0.43317430913448335,-0.09970894232392312,0.007552328583093529,0
SW_e01_P4_W2_GROUP_CONSTRAINED,80,U,0.0027894257218576968,0.011160682726767845,0.02232136545353569,-0.008371257004910149,0.009804037235261315,0
SW_e01_P4_W2_GROUP_CONSTRAINED,160,H,0.13751416951417922,0.21658715456724167,0.43317430913448335,-0.07907298505306246,0.06160031697346362,0
SW_e01_P4_W2_GROUP_CONSTRAINED,160,U,0.0033119010186055675,0.011160682726767845,0.02232136545353569,-0.007848781708162278,0.0,0
SW_e01_P4_W2_GROUP_CONSTRAINED,320,H,0.1867806814610958,0.21658715456724167,0.43317430913448335,-0.02980647310614587,0.08162186009416988,0
SW_e01_P4_W2_GROUP_CONSTRAINED,320,U,0.003916889101674315,0.011160682726767845,0.02232136545353569,-0.007243793625093531,0.0,0
SW_e01_L16_W2_GROUP_CONSTRAINED,0,H,0.4331589758396149,0.21658715456724167,0.43317430913448335,0.2165718212723732,0.5,0
SW_e01_L16_W2_GROUP_CONSTRAINED,0,U,0.022302650526398793,0.011160682726767845,0.02232136545353569,0.011141967799630947,0.5,0
SW_e01_L16_W2_GROUP_CONSTRAINED,80,H,0.17052720673382282,0.21658715456724167,0.43317430913448335,-0.04605994783341885,0.0,0
SW_e01_L16_W2_GROUP_CONSTRAINED,80,U,0.006701751199216233,0.011160682726767845,0.02232136545353569,-0.004458931527551613,0.21418614847507822,0
SW_e01_L16_W2_GROUP_CONSTRAINED,160,H,0.15953201111406087,0.21658715456724167,0.43317430913448335,-0.0570551434531808,0.0,0
SW_e01_L16_W2_GROUP_CONSTRAINED,160,U,0.005255878706520889,0.011160682726767845,0.02232136545353569,-0.0059048040202469565,0.0,0
SW_e01_L16_W2_GROUP_CONSTRAINED,320,H,0.1587258036714047,0.21658715456724167,0.43317430913448335,-0.057861350895836966,0.0,0
SW_e01_L16_W2_GROUP_CONSTRAINED,320,U,0.0051976126596855465,0.011160682726767845,0.02232136545353569,-0.005963070067082299,0.0,0
SW_e02_P4_W2_GROUP_CONSTRAINED,0,H,0.20952726900577545,0.10476363450288773,0.20952726900577545,0.10476363450288773,0.5,0
SW_e02_P4_W2_GROUP_CONSTRAINED,0,U,0.03768953122198582,0.01884476561099291,0.03768953122198582,0.01884476561099291,0.5,0
SW_e02_P4_W2_GROUP_CONSTRAINED,80,H,0.03308398285880685,0.10476363450288773,0.20952726900577545,-0.07167965164408088,0.0,0
SW_e02_P4_W2_GROUP_CONSTRAINED,80,U,0.009142584371147677,0.01884476561099291,0.03768953122198582,-0.009702181239845231,0.5807971982363301,0
SW_e02_P4_W2_GROUP_CONSTRAINED,160,H,0.12734760195016862,0.10476363450288773,0.20952726900577545,0.02258396744728089,0.01444786801752922,0
SW_e02_P4_W2_GROUP_CONSTRAINED,160,U,0.010024754767073318,0.01884476561099291,0.03768953122198582,-0.00882001084391959,0.0,0
SW_e02_P4_W2_GROUP_CONSTRAINED,320,H,0.10367512851953506,0.10476363450288773,0.20952726900577545,-0.0010885059833526667,0.0,0
SW_e02_P4_W2_GROUP_CONSTRAINED,320,U,0.011496429156977683,0.01884476561099291,0.03768953122198582,-0.007348336454015225,0.0,0
SW_e02_L16_W2_GROUP_CONSTRAINED,0,H,0.20952906906604768,0.10476363450288773,0.20952726900577545,0.10476543456315995,0.5,0
SW_e02_L16_W2_GROUP_CONSTRAINED,0,U,0.03769073460716754,0.01884476561099291,0.03768953122198582,0.018845968996174634,0.5,0
SW_e02_L16_W2_GROUP_CONSTRAINED,80,H,0.030275606410577895,0.10476363450288773,0.20952726900577545,-0.07448802809230984,0.0,0
SW_e02_L16_W2_GROUP_CONSTRAINED,80,U,0.004698447228292935,0.01884476561099291,0.03768953122198582,-0.014146318382699974,0.0,0
SW_e02_L16_W2_GROUP_CONSTRAINED,160,H,0.07871181983500719,0.10476363450288773,0.20952726900577545,-0.026051814667880535,0.0,0
SW_e02_L16_W2_GROUP_CONSTRAINED,160,U,0.007575406023534015,0.01884476561099291,0.03768953122198582,-0.011269359587458894,0.0,0
SW_e02_L16_W2_GROUP_CONSTRAINED,320,H,0.04937725174240768,0.10476363450288773,0.20952726900577545,-0.055386382760480045,0.0,0
SW_e02_L16_W2_GROUP_CONSTRAINED,320,U,0.0076723683887394145,0.01884476561099291,0.03768953122198582,-0.011172397222253494,0.0,0
SW_e03_P4_W2_GROUP_CONSTRAINED,0,H,0.3343181379139423,0.16715906895697116,0.3343181379139423,0.16715906895697116,0.5,0
SW_e03_P4_W2_GROUP_CONSTRAINED,0,U,0.018943144590593874,0.009471572295296937,0.018943144590593874,0.009471572295296937,0.5,0
SW_e03_P4_W2_GROUP_CONSTRAINED,80,H,0.14121256545186042,0.16715906895697116,0.3343181379139423,-0.02594650350511074,0.0,0
SW_e03_P4_W2_GROUP_CONSTRAINED,80,U,0.004199010203592479,0.009471572295296937,0.018943144590593874,-0.005272562091704458,0.3722056183199499,0
SW_e03_P4_W2_GROUP_CONSTRAINED,160,H,0.15787250660359858,0.16715906895697116,0.3343181379139423,-0.00928656235337258,0.0,0
SW_e03_P4_W2_GROUP_CONSTRAINED,160,U,0.004033258606796153,0.009471572295296937,0.018943144590593874,-0.005438313688500784,0.0,0
SW_e03_P4_W2_GROUP_CONSTRAINED,320,H,0.19229526966810226,0.16715906895697116,0.3343181379139423,0.025136200711131096,0.08866895528374012,0
SW_e03_P4_W2_GROUP_CONSTRAINED,320,U,0.00478385339374654,0.009471572295296937,0.018943144590593874,-0.004687718901550397,0.0,0
SW_e03_L16_W2_GROUP_CONSTRAINED,0,H,0.3342948481440544,0.16715906895697116,0.3343181379139423,0.16713577918708325,0.5,0
SW_e03_L16_W2_GROUP_CONSTRAINED,0,U,0.018935222062282264,0.009471572295296937,0.018943144590593874,0.009463649766985327,0.5,0
SW_e03_L16_W2_GROUP_CONSTRAINED,80,H,0.12619078755378724,0.16715906895697116,0.3343181379139423,-0.040968281403183926,0.016983230497225058,0
SW_e03_L16_W2_GROUP_CONSTRAINED,80,U,0.003281782412159373,0.009471572295296937,0.018943144590593874,-0.006189789883137564,0.499992524544002,0
SW_e03_L16_W2_GROUP_CONSTRAINED,160,H,0.052299416851019485,0.16715906895697116,0.3343181379139423,-0.11485965210595167,0.0,0
SW_e03_L16_W2_GROUP_CONSTRAINED,160,U,0.004468246130272746,0.009471572295296937,0.018943144590593874,-0.005003326165024191,0.0,0
SW_e03_L16_W2_GROUP_CONSTRAINED,320,H,0.12776765951421112,0.16715906895697116,0.3343181379139423,-0.03939140944276004,0.0,0
SW_e03_L16_W2_GROUP_CONSTRAINED,320,U,0.004562173729937058,0.009471572295296937,0.018943144590593874,-0.004909398565359879,0.0,0
SW_e07_P4_W2_GROUP_CONSTRAINED,0,H,0.2522725656628609,0.12613628283143044,0.2522725656628609,0.12613628283143044,0.5,0
SW_e07_P4_W2_GROUP_CONSTRAINED,0,U,0.022511054321916565,0.011255527160958283,0.022511054321916565,0.011255527160958283,0.5,0
SW_e07_P4_W2_GROUP_CONSTRAINED,80,H,0.06081531662493944,0.12613628283143044,0.2522725656628609,-0.065320966206491,0.18559246063710944,0
SW_e07_P4_W2_GROUP_CONSTRAINED,80,U,0.004219341913186427,0.011255527160958283,0.022511054321916565,-0.0070361852477718555,0.5331549102711209,0
SW_e07_P4_W2_GROUP_CONSTRAINED,160,H,0.08759334795176982,0.12613628283143044,0.2522725656628609,-0.03854293487966062,0.13408758481227298,0
SW_e07_P4_W2_GROUP_CONSTRAINED,160,U,0.0033451403465328943,0.011255527160958283,0.022511054321916565,-0.007910386814425388,0.0,0
SW_e07_P4_W2_GROUP_CONSTRAINED,320,H,0.08849134668707848,0.12613628283143044,0.2522725656628609,-0.037644936144351965,0.13114904484005138,0
SW_e07_P4_W2_GROUP_CONSTRAINED,320,U,0.003483095241891634,0.011255527160958283,0.022511054321916565,-0.007772431919066649,0.0,0
SW_e07_L16_W2_GROUP_CONSTRAINED,0,H,0.252217498421669,0.12613628283143044,0.2522725656628609,0.12608121559023858,0.5,0
SW_e07_L16_W2_GROUP_CONSTRAINED,0,U,0.022490586826784745,0.011255527160958283,0.022511054321916565,0.011235059665826462,0.5,0
SW_e07_L16_W2_GROUP_CONSTRAINED,80,H,0.07575749419629574,0.12613628283143044,0.2522725656628609,-0.0503787886351347,0.0,0
SW_e07_L16_W2_GROUP_CONSTRAINED,80,U,0.01157882315682299,0.011255527160958283,0.022511054321916565,0.0003232959958647079,1.9520203390683533,0
SW_e07_L16_W2_GROUP_CONSTRAINED,160,H,0.10695941485464573,0.12613628283143044,0.2522725656628609,-0.01917686797678471,0.0,0
SW_e07_L16_W2_GROUP_CONSTRAINED,160,U,0.01683737398707308,0.011255527160958283,0.022511054321916565,0.005581846826114796,1.943177889448248,0
SW_e07_L16_W2_GROUP_CONSTRAINED,320,H,0.09151981770992279,0.12613628283143044,0.2522725656628609,-0.03461646512150765,0.0,0
SW_e07_L16_W2_GROUP_CONSTRAINED,320,U,0.004032510882502215,0.011255527160958283,0.022511054321916565,-0.007223016278456068,1.154975738679473,0
SW_e13_P4_W2_GROUP_CONSTRAINED,0,H,0.5371550083160401,0.26857750415802006,0.5371550083160401,0.26857750415802006,0.5,0
SW_e13_P4_W2_GROUP_CONSTRAINED,0,U,0.030013001368691523,0.015006500684345761,0.030013001368691523,0.015006500684345761,0.5,0
SW_e13_P4_W2_GROUP_CONSTRAINED,80,H,0.14691912792623044,0.26857750415802006,0.5371550083160401,-0.12165837623178963,0.08145107849377246,0
SW_e13_P4_W2_GROUP_CONSTRAINED,80,U,0.005931942840106785,0.015006500684345761,0.030013001368691523,-0.009074557844238976,0.23822786676187338,0
SW_e13_P4_W2_GROUP_CONSTRAINED,160,H,0.19545151367783548,0.26857750415802006,0.5371550083160401,-0.07312599048018459,0.12477662909238627,0
SW_e13_P4_W2_GROUP_CONSTRAINED,160,U,0.006531140715297725,0.015006500684345761,0.030013001368691523,-0.008475359969048036,0.0,0
SW_e13_P4_W2_GROUP_CONSTRAINED,320,H,0.3274736762046814,0.26857750415802006,0.5371550083160401,0.05889617204666131,0.06043766504414083,0
SW_e13_P4_W2_GROUP_CONSTRAINED,320,U,0.010023538566504916,0.015006500684345761,0.030013001368691523,-0.004982962117840845,0.0,0
SW_e13_L16_W2_GROUP_CONSTRAINED,0,H,0.5371625393629074,0.26857750415802006,0.5371550083160401,0.2685850352048873,0.5,0
SW_e13_L16_W2_GROUP_CONSTRAINED,0,U,0.03002741192984912,0.015006500684345761,0.030013001368691523,0.01502091124550336,0.5,0
SW_e13_L16_W2_GROUP_CONSTRAINED,80,H,0.34755177795886993,0.26857750415802006,0.5371550083160401,0.07897427380084987,0.001790555802156929,0
SW_e13_L16_W2_GROUP_CONSTRAINED,80,U,0.009262988596068075,0.015006500684345761,0.030013001368691523,-0.0057435120882776865,0.2708702063437725,0
SW_e13_L16_W2_GROUP_CONSTRAINED,160,H,0.030438817478716372,0.26857750415802006,0.5371550083160401,-0.23813868667930368,0.14337088052881308,0
SW_e13_L16_W2_GROUP_CONSTRAINED,160,U,0.004580171452188451,0.015006500684345761,0.030013001368691523,-0.01042632923215731,0.0,0
SW_e13_L16_W2_GROUP_CONSTRAINED,320,H,0.12576029896736146,0.26857750415802006,0.5371550083160401,-0.1428172051906586,0.05795286158816072,0
SW_e13_L16_W2_GROUP_CONSTRAINED,320,U,0.005028744984883815,0.015006500684345761,0.030013001368691523,-0.009977755699461946,0.0,0
SW_e15_P4_W2_GROUP_CONSTRAINED,0,H,0.34855098724365235,0.17427549362182618,0.34855098724365235,0.17427549362182618,0.5,0
SW_e15_P4_W2_GROUP_CONSTRAINED,0,U,0.019678464450407773,0.009839232225203887,0.019678464450407773,0.009839232225203887,0.5,0
SW_e15_P4_W2_GROUP_CONSTRAINED,80,H,0.11242659315466881,0.17427549362182618,0.34855098724365235,-0.06184890046715737,0.0,0
SW_e15_P4_W2_GROUP_CONSTRAINED,80,U,0.00463220364326844,0.009839232225203887,0.019678464450407773,-0.005207028581935447,0.4484873763760385,0
SW_e15_P4_W2_GROUP_CONSTRAINED,160,H,0.09806056134402752,0.17427549362182618,0.34855098724365235,-0.07621493227779866,0.040898602444758646,0
SW_e15_P4_W2_GROUP_CONSTRAINED,160,U,0.00422530831565382,0.009839232225203887,0.019678464450407773,-0.005613923909550067,0.0,0
SW_e15_P4_W2_GROUP_CONSTRAINED,320,H,0.20413502305746078,0.17427549362182618,0.34855098724365235,0.029859529435634607,0.0,0
SW_e15_P4_W2_GROUP_CONSTRAINED,320,U,0.005773642362328246,0.009839232225203887,0.019678464450407773,-0.00406558986287564,0.0,0
SW_e15_L16_W2_GROUP_CONSTRAINED,0,H,0.34854928851127626,0.17427549362182618,0.34855098724365235,0.17427379488945008,0.5,0
SW_e15_L16_W2_GROUP_CONSTRAINED,0,U,0.019677949574543163,0.009839232225203887,0.019678464450407773,0.009838717349339277,0.5,0
SW_e15_L16_W2_GROUP_CONSTRAINED,80,H,0.20756693854928016,0.17427549362182618,0.34855098724365235,0.03329144492745398,0.0,0
SW_e15_L16_W2_GROUP_CONSTRAINED,80,U,0.0059477729082573205,0.009839232225203887,0.019678464450407773,-0.003891459316946566,1.9843724436838794,0
SW_e15_L16_W2_GROUP_CONSTRAINED,160,H,0.04162355936132371,0.17427549362182618,0.34855098724365235,-0.13265193426050248,0.10963589951241576,0
SW_e15_L16_W2_GROUP_CONSTRAINED,160,U,0.003609838649936137,0.009839232225203887,0.019678464450407773,-0.00622939357526775,1.1932886604562971,0
SW_e15_L16_W2_GROUP_CONSTRAINED,320,H,0.09964261604472995,0.17427549362182618,0.34855098724365235,-0.07463287757709623,0.10171484161716178,0
SW_e15_L16_W2_GROUP_CONSTRAINED,320,U,0.005096101414892473,0.009839232225203887,0.019678464450407773,-0.004743130810311413,0.07302206285593008,0
SW_e16_P4_W2_GROUP_CONSTRAINED,0,H,0.37595587223768234,0.18797793611884117,0.37595587223768234,0.18797793611884117,0.5,0
SW_e16_P4_W2_GROUP_CONSTRAINED,0,U,0.01761897260439582,0.00880948630219791,0.01761897260439582,0.00880948630219791,0.5,0
SW_e16_P4_W2_GROUP_CONSTRAINED,80,H,0.12300383262336254,0.18797793611884117,0.37595587223768234,-0.06497410349547864,0.0,0
SW_e16_P4_W2_GROUP_CONSTRAINED,80,U,0.004240973419655347,0.00880948630219791,0.01761897260439582,-0.004568512882542564,0.7071885259264071,0
SW_e16_P4_W2_GROUP_CONSTRAINED,160,H,0.15668199826031923,0.18797793611884117,0.37595587223768234,-0.031295937858521944,0.03639961706593587,0
SW_e16_P4_W2_GROUP_CONSTRAINED,160,U,0.003379785681318026,0.00880948630219791,0.01761897260439582,-0.005429700620879885,0.0,0
SW_e16_P4_W2_GROUP_CONSTRAINED,320,H,0.27831986621022226,0.18797793611884117,0.37595587223768234,0.09034193009138108,0.04383246075340791,0
SW_e16_P4_W2_GROUP_CONSTRAINED,320,U,0.0041955027263611555,0.00880948630219791,0.01761897260439582,-0.004613983575836755,0.0,0
SW_e16_L16_W2_GROUP_CONSTRAINED,0,H,0.3759135015308857,0.18797793611884117,0.37595587223768234,0.18793556541204454,0.5,0
SW_e16_L16_W2_GROUP_CONSTRAINED,0,U,0.01763490162556991,0.00880948630219791,0.01761897260439582,0.008825415323371999,0.5,0
SW_e16_L16_W2_GROUP_CONSTRAINED,80,H,0.21762783117592335,0.18797793611884117,0.37595587223768234,0.029649895057082182,0.0,0
SW_e16_L16_W2_GROUP_CONSTRAINED,80,U,0.004591427968989592,0.00880948630219791,0.01761897260439582,-0.004218058333208319,2.039969693850471,0
SW_e16_L16_W2_GROUP_CONSTRAINED,160,H,0.26243014335632325,0.18797793611884117,0.37595587223768234,0.07445220723748208,0.05826689875965539,0
SW_e16_L16_W2_GROUP_CONSTRAINED,160,U,0.0076033030072721886,0.00880948630219791,0.01761897260439582,-0.0012061832949257223,3.5281571309016337,0
SW_e16_L16_W2_GROUP_CONSTRAINED,320,H,0.3320527195930481,0.18797793611884117,0.37595587223768234,0.14407478347420694,0.011322262496866187,0
SW_e16_L16_W2_GROUP_CONSTRAINED,320,U,0.001481242908994318,0.00880948630219791,0.01761897260439582,-0.007328243393203593,1.317624306318803,0
