edit,parameterization,condition,mode,role,stratum,n,source_groups,semantic_group_mean,semantic_micro,semantic_den,exact_group_mean,exact_micro,exact_den,token_parity_group_mean,token_parity_micro,token_parity_den,kl_group_mean,kl_micro,kl_den,base_correct_group_mean,base_correct_micro,base_correct_den,base_correct_preserved_group_mean,base_correct_preserved_micro,base_correct_preserved_den,base_correct_damage_group_mean,base_correct_damage_micro,base_correct_damage_den,base_wrong_became_correct_group_mean,base_wrong_became_correct_micro,base_wrong_became_correct_den,base_wrong_changed_group_mean,base_wrong_changed_micro,base_wrong_changed_den,target_consistency_group_mean,target_consistency_micro,target_consistency_den,fixed_on_group_mean,fixed_on_micro,fixed_on_den,source_unknown_group_mean,source_unknown_micro,source_unknown_den
3,P4,W1_KL_1,DISABLED,formal_development,T1G,4,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.75,0.75,4,0.0,0.0,4
3,P4,W1_KL_1,DISABLED,formal_development,T1L,5,5,0.6,0.6,5,0.0,0.0,5,1.0,1.0,5,,,0,0.6,0.6,5,1.0,1.0,3,0.0,0.0,3,0.0,0.0,2,0.0,0.0,2,0.0,0.0,5,0.4,0.4,5,0.0,0.0,5
3,P4,W1_KL_1,DISABLED,formal_development,T2G,3,1,0.0,0.0,3,0.0,0.0,3,1.0,1.0,3,,,0,0.0,0.0,3,,,0,,,0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3
3,P4,W1_KL_1,DISABLED,native,positive,1,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,,,0,0.0,0.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1
3,P4,W1_KL_1,FIXED_ROUTER,calibration,H,16,4,0.25,0.25,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.25,0.25,16,1.0,1.0,4,0.0,0.0,4,0.0,0.0,12,0.0,0.0,12,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_1,FIXED_ROUTER,calibration,U,16,16,0.1875,0.1875,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.1875,0.1875,16,1.0,1.0,3,0.0,0.0,3,0.0,0.0,13,0.0,0.0,13,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_1,FIXED_ROUTER,calibration,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
3,P4,W1_KL_1,FIXED_ROUTER,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
3,P4,W1_KL_1,FIXED_ROUTER,evaluation,U,15,15,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,1.0,1.0,15,0.0,0.0,15,0.26666666666666666,0.26666666666666666,15,1.0,1.0,4,0.0,0.0,4,0.0,0.0,11,0.0,0.0,11,0.06666666666666667,0.06666666666666667,15,0.0,0.0,15,0.0,0.0,15
3,P4,W1_KL_1,FIXED_ROUTER,evaluation,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
3,P4,W1_KL_1,FIXED_ROUTER,fit,H,20,4,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
3,P4,W1_KL_1,FIXED_ROUTER,fit,U,16,16,0.125,0.125,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.0,0.0,14,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_1,FIXED_ROUTER,fit,positive,5,1,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,1.0,1.0,5,1.0,1.0,5,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5
3,P4,W1_KL_1,FIXED_ROUTER,formal_development,T1G,4,4,0.75,0.75,4,0.75,0.75,4,0.25,0.25,4,,,0,0.0,0.0,4,,,0,,,0,0.75,0.75,4,0.75,0.75,4,0.75,0.75,4,0.75,0.75,4,0.0,0.0,4
3,P4,W1_KL_1,FIXED_ROUTER,formal_development,T1L,5,5,0.4,0.4,5,0.0,0.0,5,0.6,0.6,5,,,0,0.6,0.6,5,0.6666666666666666,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,2,0.5,0.5,2,0.4,0.4,5,0.4,0.4,5,0.0,0.0,5
3,P4,W1_KL_1,FIXED_ROUTER,formal_development,T2G,3,1,0.0,0.0,3,0.0,0.0,3,0.6666666666666666,0.6666666666666666,3,,,0,0.0,0.0,3,,,0,,,0,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3
3,P4,W1_KL_1,FIXED_ROUTER,native,positive,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,0.0,0.0,1,,,0,,,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1
3,P4,W1_KL_1,FORCED_ON,calibration,H,16,4,0.25,0.25,16,0.0,0.0,16,1.0,1.0,16,0.013946581690106541,0.013946581690106541,16,0.25,0.25,16,1.0,1.0,4,0.0,0.0,4,0.0,0.0,12,0.0,0.0,12,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_1,FORCED_ON,calibration,U,16,16,0.25,0.25,16,0.0,0.0,16,0.3125,0.3125,16,0.002401834790362045,0.002401834790362045,16,0.1875,0.1875,16,0.6666666666666666,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,3,0.15384615384615385,0.15384615384615385,13,0.6153846153846154,0.6153846153846154,13,0.0625,0.0625,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_1,FORCED_ON,calibration,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
3,P4,W1_KL_1,FORCED_ON,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,0.45,0.45,20,0.045852270512841645,0.045852270512841645,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.55,0.55,20,0.5,0.5,20,0.0,0.0,20,0.0,0.0,20
3,P4,W1_KL_1,FORCED_ON,evaluation,U,15,15,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,0.4,0.4,15,0.002722781535703689,0.002722781535703689,15,0.26666666666666666,0.26666666666666666,15,1.0,1.0,4,0.0,0.0,4,0.0,0.0,11,0.6363636363636364,0.6363636363636364,11,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15
3,P4,W1_KL_1,FORCED_ON,evaluation,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
3,P4,W1_KL_1,FORCED_ON,fit,H,20,4,0.0,0.0,20,0.0,0.0,20,0.4,0.4,20,0.025407774839550257,0.025407774839550257,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.6,0.6,20,0.25,0.25,20,0.0,0.0,20,0.0,0.0,20
3,P4,W1_KL_1,FORCED_ON,fit,U,16,16,0.125,0.125,16,0.0,0.0,16,0.375,0.375,16,0.0017179498609039001,0.0017179498609039001,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.6428571428571429,0.6428571428571429,14,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_1,FORCED_ON,fit,positive,5,1,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,1.0,1.0,5,1.0,1.0,5,1.0,1.0,5,1.0,1.0,5,0.0,0.0,5
3,P4,W1_KL_1,FORCED_ON,formal_development,T1G,4,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.75,0.75,4,0.0,0.0,4
3,P4,W1_KL_1,FORCED_ON,formal_development,T1L,5,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.6,0.6,5,0.0,0.0,3,1.0,1.0,3,0.0,0.0,2,1.0,1.0,2,1.0,1.0,5,0.4,0.4,5,0.0,0.0,5
3,P4,W1_KL_1,FORCED_ON,formal_development,T2G,3,1,0.0,0.0,3,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,,,0,0.0,0.0,3,,,0,,,0,0.0,0.0,3,0.6666666666666666,0.6666666666666666,3,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3
3,P4,W1_KL_1,FORCED_ON,native,positive,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,0.0,0.0,1,,,0,,,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1
3,P4,W1_KL_10,DISABLED,calibration,H,16,4,0.25,0.25,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.25,0.25,16,1.0,1.0,4,0.0,0.0,4,0.0,0.0,12,0.0,0.0,12,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_10,DISABLED,calibration,U,16,16,0.1875,0.1875,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.1875,0.1875,16,1.0,1.0,3,0.0,0.0,3,0.0,0.0,13,0.0,0.0,13,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_10,DISABLED,calibration,positive,4,1,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,0.0,0.0,4
3,P4,W1_KL_10,DISABLED,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
3,P4,W1_KL_10,DISABLED,evaluation,U,15,15,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,1.0,1.0,15,0.0,0.0,15,0.26666666666666666,0.26666666666666666,15,1.0,1.0,4,0.0,0.0,4,0.0,0.0,11,0.0,0.0,11,0.06666666666666667,0.06666666666666667,15,0.0,0.0,15,0.0,0.0,15
3,P4,W1_KL_10,DISABLED,evaluation,positive,4,1,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,0.0,0.0,4
3,P4,W1_KL_10,DISABLED,fit,H,20,4,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
3,P4,W1_KL_10,DISABLED,fit,U,16,16,0.125,0.125,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.0,0.0,14,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_10,DISABLED,fit,positive,5,1,0.0,0.0,5,0.0,0.0,5,1.0,1.0,5,,,0,0.0,0.0,5,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,1.0,5,0.0,0.0,5
3,P4,W1_KL_10,DISABLED,formal_development,T1G,4,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.75,0.75,4,0.0,0.0,4
3,P4,W1_KL_10,DISABLED,formal_development,T1L,5,5,0.6,0.6,5,0.0,0.0,5,1.0,1.0,5,,,0,0.6,0.6,5,1.0,1.0,3,0.0,0.0,3,0.0,0.0,2,0.0,0.0,2,0.0,0.0,5,0.4,0.4,5,0.0,0.0,5
3,P4,W1_KL_10,DISABLED,formal_development,T2G,3,1,0.0,0.0,3,0.0,0.0,3,1.0,1.0,3,,,0,0.0,0.0,3,,,0,,,0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3
3,P4,W1_KL_10,DISABLED,native,positive,1,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,,,0,0.0,0.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1
3,P4,W1_KL_10,FIXED_ROUTER,calibration,H,16,4,0.25,0.25,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.25,0.25,16,1.0,1.0,4,0.0,0.0,4,0.0,0.0,12,0.0,0.0,12,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_10,FIXED_ROUTER,calibration,U,16,16,0.1875,0.1875,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.1875,0.1875,16,1.0,1.0,3,0.0,0.0,3,0.0,0.0,13,0.0,0.0,13,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_10,FIXED_ROUTER,calibration,positive,4,1,0.5,0.5,4,0.5,0.5,4,0.5,0.5,4,,,0,0.0,0.0,4,,,0,,,0,0.5,0.5,4,0.5,0.5,4,0.5,0.5,4,1.0,1.0,4,0.0,0.0,4
3,P4,W1_KL_10,FIXED_ROUTER,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
3,P4,W1_KL_10,FIXED_ROUTER,evaluation,U,15,15,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,1.0,1.0,15,0.0,0.0,15,0.26666666666666666,0.26666666666666666,15,1.0,1.0,4,0.0,0.0,4,0.0,0.0,11,0.0,0.0,11,0.06666666666666667,0.06666666666666667,15,0.0,0.0,15,0.0,0.0,15
3,P4,W1_KL_10,FIXED_ROUTER,evaluation,positive,4,1,0.25,0.25,4,0.25,0.25,4,0.75,0.75,4,,,0,0.0,0.0,4,,,0,,,0,0.25,0.25,4,0.25,0.25,4,0.25,0.25,4,1.0,1.0,4,0.0,0.0,4
3,P4,W1_KL_10,FIXED_ROUTER,fit,H,20,4,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
3,P4,W1_KL_10,FIXED_ROUTER,fit,U,16,16,0.125,0.125,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.0,0.0,14,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_10,FIXED_ROUTER,fit,positive,5,1,0.2,0.2,5,0.2,0.2,5,0.8,0.8,5,,,0,0.0,0.0,5,,,0,,,0,0.2,0.2,5,0.2,0.2,5,0.2,0.2,5,1.0,1.0,5,0.0,0.0,5
3,P4,W1_KL_10,FIXED_ROUTER,formal_development,T1G,4,4,0.75,0.75,4,0.75,0.75,4,0.25,0.25,4,,,0,0.0,0.0,4,,,0,,,0,0.75,0.75,4,0.75,0.75,4,0.75,0.75,4,0.75,0.75,4,0.0,0.0,4
3,P4,W1_KL_10,FIXED_ROUTER,formal_development,T1L,5,5,0.4,0.4,5,0.0,0.0,5,0.6,0.6,5,,,0,0.6,0.6,5,0.6666666666666666,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,2,0.5,0.5,2,0.4,0.4,5,0.4,0.4,5,0.0,0.0,5
3,P4,W1_KL_10,FIXED_ROUTER,formal_development,T2G,3,1,0.0,0.0,3,0.0,0.0,3,0.6666666666666666,0.6666666666666666,3,,,0,0.0,0.0,3,,,0,,,0,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3
3,P4,W1_KL_10,FIXED_ROUTER,native,positive,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,0.0,0.0,1,,,0,,,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1
3,P4,W1_KL_10,FORCED_ON,calibration,H,16,4,0.25,0.25,16,0.0,0.0,16,1.0,1.0,16,0.011738573259208351,0.011738573259208351,16,0.25,0.25,16,1.0,1.0,4,0.0,0.0,4,0.0,0.0,12,0.0,0.0,12,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_10,FORCED_ON,calibration,U,16,16,0.25,0.25,16,0.0,0.0,16,0.375,0.375,16,0.0013323053863132372,0.0013323053863132372,16,0.1875,0.1875,16,0.6666666666666666,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,3,0.15384615384615385,0.15384615384615385,13,0.5384615384615384,0.5384615384615384,13,0.0625,0.0625,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_10,FORCED_ON,calibration,positive,4,1,0.5,0.5,4,0.5,0.5,4,0.5,0.5,4,,,0,0.0,0.0,4,,,0,,,0,0.5,0.5,4,0.5,0.5,4,0.5,0.5,4,1.0,1.0,4,0.0,0.0,4
3,P4,W1_KL_10,FORCED_ON,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,0.7,0.7,20,0.02435858719982207,0.02435858719982207,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.3,0.3,20,0.05,0.05,20,0.0,0.0,20,0.0,0.0,20
3,P4,W1_KL_10,FORCED_ON,evaluation,U,15,15,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,0.6666666666666666,0.6666666666666666,15,0.001572788702712084,0.001572788702712084,15,0.26666666666666666,0.26666666666666666,15,1.0,1.0,4,0.0,0.0,4,0.0,0.0,11,0.36363636363636365,0.36363636363636365,11,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15
3,P4,W1_KL_10,FORCED_ON,evaluation,positive,4,1,0.25,0.25,4,0.25,0.25,4,0.75,0.75,4,,,0,0.0,0.0,4,,,0,,,0,0.25,0.25,4,0.25,0.25,4,0.25,0.25,4,1.0,1.0,4,0.0,0.0,4
3,P4,W1_KL_10,FORCED_ON,fit,H,20,4,0.0,0.0,20,0.0,0.0,20,0.65,0.65,20,0.010829723940696567,0.010829723940696567,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.35,0.35,20,0.05,0.05,20,0.0,0.0,20,0.0,0.0,20
3,P4,W1_KL_10,FORCED_ON,fit,U,16,16,0.125,0.125,16,0.0,0.0,16,0.5,0.5,16,0.0008462901096208952,0.0008462901096208952,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.5,0.5,14,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W1_KL_10,FORCED_ON,fit,positive,5,1,0.2,0.2,5,0.2,0.2,5,0.8,0.8,5,,,0,0.0,0.0,5,,,0,,,0,0.2,0.2,5,0.2,0.2,5,0.2,0.2,5,1.0,1.0,5,0.0,0.0,5
3,P4,W1_KL_10,FORCED_ON,formal_development,T1G,4,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.75,0.75,4,0.0,0.0,4
3,P4,W1_KL_10,FORCED_ON,formal_development,T1L,5,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.6,0.6,5,0.0,0.0,3,1.0,1.0,3,0.0,0.0,2,1.0,1.0,2,1.0,1.0,5,0.4,0.4,5,0.0,0.0,5
3,P4,W1_KL_10,FORCED_ON,formal_development,T2G,3,1,0.0,0.0,3,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,,,0,0.0,0.0,3,,,0,,,0,0.0,0.0,3,0.6666666666666666,0.6666666666666666,3,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3
3,P4,W1_KL_10,FORCED_ON,native,positive,1,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,,,0,0.0,0.0,1,,,0,,,0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1
3,P4,W2_GROUP_CONSTRAINED,DISABLED,calibration,H,16,4,0.25,0.25,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.25,0.25,16,1.0,1.0,4,0.0,0.0,4,0.0,0.0,12,0.0,0.0,12,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
3,P4,W2_GROUP_CONSTRAINED,DISABLED,calibration,U,16,16,0.1875,0.1875,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.1875,0.1875,16,1.0,1.0,3,0.0,0.0,3,0.0,0.0,13,0.0,0.0,13,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W2_GROUP_CONSTRAINED,DISABLED,calibration,positive,4,1,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,0.0,0.0,4
3,P4,W2_GROUP_CONSTRAINED,DISABLED,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
3,P4,W2_GROUP_CONSTRAINED,DISABLED,evaluation,U,15,15,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,1.0,1.0,15,0.0,0.0,15,0.26666666666666666,0.26666666666666666,15,1.0,1.0,4,0.0,0.0,4,0.0,0.0,11,0.0,0.0,11,0.06666666666666667,0.06666666666666667,15,0.0,0.0,15,0.0,0.0,15
3,P4,W2_GROUP_CONSTRAINED,DISABLED,evaluation,positive,4,1,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,0.0,0.0,4
3,P4,W2_GROUP_CONSTRAINED,DISABLED,fit,H,20,4,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
3,P4,W2_GROUP_CONSTRAINED,DISABLED,fit,U,16,16,0.125,0.125,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.0,0.0,14,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W2_GROUP_CONSTRAINED,DISABLED,fit,positive,5,1,0.0,0.0,5,0.0,0.0,5,1.0,1.0,5,,,0,0.0,0.0,5,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,1.0,1.0,5,0.0,0.0,5
3,P4,W2_GROUP_CONSTRAINED,DISABLED,formal_development,T1G,4,4,0.0,0.0,4,0.0,0.0,4,1.0,1.0,4,,,0,0.0,0.0,4,,,0,,,0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,0.75,0.75,4,0.0,0.0,4
3,P4,W2_GROUP_CONSTRAINED,DISABLED,formal_development,T1L,5,5,0.6,0.6,5,0.0,0.0,5,1.0,1.0,5,,,0,0.6,0.6,5,1.0,1.0,3,0.0,0.0,3,0.0,0.0,2,0.0,0.0,2,0.0,0.0,5,0.4,0.4,5,0.0,0.0,5
3,P4,W2_GROUP_CONSTRAINED,DISABLED,formal_development,T2G,3,1,0.0,0.0,3,0.0,0.0,3,1.0,1.0,3,,,0,0.0,0.0,3,,,0,,,0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3
3,P4,W2_GROUP_CONSTRAINED,DISABLED,native,positive,1,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,,,0,0.0,0.0,1,,,0,,,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1.0,1.0,1,0.0,0.0,1
3,P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,calibration,H,16,4,0.25,0.25,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.25,0.25,16,1.0,1.0,4,0.0,0.0,4,0.0,0.0,12,0.0,0.0,12,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16
3,P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,calibration,U,16,16,0.1875,0.1875,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.1875,0.1875,16,1.0,1.0,3,0.0,0.0,3,0.0,0.0,13,0.0,0.0,13,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
3,P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,calibration,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
3,P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,evaluation,H,20,5,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
3,P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,evaluation,U,15,15,0.26666666666666666,0.26666666666666666,15,0.0,0.0,15,1.0,1.0,15,0.0,0.0,15,0.26666666666666666,0.26666666666666666,15,1.0,1.0,4,0.0,0.0,4,0.0,0.0,11,0.0,0.0,11,0.06666666666666667,0.06666666666666667,15,0.0,0.0,15,0.0,0.0,15
3,P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,evaluation,positive,4,1,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4,,,0,0.0,0.0,4,,,0,,,0,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,1.0,1.0,4,0.0,0.0,4
3,P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,fit,H,20,4,0.0,0.0,20,0.0,0.0,20,1.0,1.0,20,0.0,0.0,20,0.0,0.0,20,,,0,,,0,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20
3,P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,fit,U,16,16,0.125,0.125,16,0.0,0.0,16,1.0,1.0,16,0.0,0.0,16,0.125,0.125,16,1.0,1.0,2,0.0,0.0,2,0.0,0.0,14,0.0,0.0,14,0.125,0.125,16,0.0,0.0,16,0.0,0.0,16
