parameterization,condition,mode,role,stratum,edits,n,semantic_macro,exact_macro,token_parity_macro,kl_macro,base_correct_macro,base_correct_preserved_macro,base_correct_damage_macro,base_wrong_became_correct_macro,base_wrong_changed_macro,target_consistency_macro,fixed_on_macro,source_unknown_macro
P4,W1_KL_0.1,FIXED_ROUTER,calibration,H,7,96,0.10714285714285714,0.0,1.0,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,W1_KL_0.1,FIXED_ROUTER,calibration,U,7,116,0.37896825396825395,0.0,1.0,0.0,0.37896825396825395,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W1_KL_0.1,FIXED_ROUTER,calibration,positive,7,28,0.9642857142857143,0.9285714285714286,0.0,,0.07142857142857142,1.0,0.0,0.9285714285714286,1.0,0.9642857142857143,1.0,0.0
P4,W1_KL_0.1,FIXED_ROUTER,challenge,same_image_other_fact_challenge,3,26,0.25,0.0,0.9444444444444444,0.0032398727618985703,0.25,1.0,0.0,0.0,0.07407407407407407,0.1111111111111111,0.05555555555555555,0.0
P4,W1_KL_0.1,FIXED_ROUTER,evaluation,H,7,112,0.028571428571428574,0.0,0.8642857142857143,0.015848650676863533,0.028571428571428574,1.0,0.0,0.0,0.1285714285714286,0.1,0.13571428571428573,0.0
P4,W1_KL_0.1,FIXED_ROUTER,evaluation,U,7,112,0.3983291562238931,0.0,1.0,0.0,0.3983291562238931,1.0,0.0,0.0,0.0,0.13132832080200502,0.0,0.0
P4,W1_KL_0.1,FIXED_ROUTER,evaluation,positive,7,28,0.9642857142857143,0.9642857142857143,0.03571428571428571,,0.0,,,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.0
P4,W1_KL_0.1,FIXED_ROUTER,fit,H,7,120,0.14285714285714285,0.0,0.7571428571428571,0.026348712135638507,0.12142857142857143,1.0,0.0,0.07857142857142857,0.2571428571428572,0.14285714285714285,0.3,0.0
P4,W1_KL_0.1,FIXED_ROUTER,fit,U,7,116,0.36408730158730157,0.0,1.0,0.0,0.36408730158730157,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W1_KL_0.1,FIXED_ROUTER,fit,positive,7,35,0.9428571428571428,1.0,0.0,,0.0,,,0.9428571428571428,1.0,0.9428571428571428,1.0,0.0
P4,W1_KL_0.1,FIXED_ROUTER,fit,scope_fit_positive_not_used_for_positive_CE,1,4,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
P4,W1_KL_0.1,FIXED_ROUTER,formal_development,T1G,7,26,0.25,0.25,0.75,,0.0,,,0.25,0.25,0.25,0.25,0.0
P4,W1_KL_0.1,FIXED_ROUTER,formal_development,T1L,3,15,0.4,0.0,0.6,,0.6,0.6666666666666666,0.3333333333333333,0.0,0.5,0.4,0.4,0.0
P4,W1_KL_0.1,FIXED_ROUTER,formal_development,T2G,7,26,0.14285714285714285,0.14285714285714285,0.6309523809523809,,0.0,,,0.14285714285714285,0.36904761904761907,0.14285714285714285,0.5357142857142857,0.0
P4,W1_KL_0.1,FIXED_ROUTER,native,positive,7,7,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
P4,W1_KL_0.1,FORCED_ON,calibration,H,7,96,0.13392857142857142,0.0,0.29464285714285715,0.08628452057850414,0.10714285714285714,0.6666666666666666,0.3333333333333333,0.10714285714285714,0.6666666666666666,0.5357142857142857,0.0,0.0
P4,W1_KL_0.1,FORCED_ON,calibration,U,7,116,0.3888888888888889,0.0,0.4861111111111111,0.0040030042096149705,0.37896825396825395,0.8937728937728938,0.10622710622710622,0.07281607281607282,0.5843933843933844,0.1388888888888889,0.0,0.0
P4,W1_KL_0.1,FORCED_ON,calibration,positive,7,28,0.9642857142857143,0.9285714285714286,0.0,,0.07142857142857142,1.0,0.0,0.9285714285714286,1.0,0.9642857142857143,1.0,0.0
P4,W1_KL_0.1,FORCED_ON,challenge,same_image_other_fact_challenge,3,26,0.3888888888888889,0.0,0.3611111111111111,0.012204679046084898,0.25,0.8333333333333333,0.16666666666666666,0.16666666666666666,0.6851851851851851,0.1111111111111111,0.05555555555555555,0.0
P4,W1_KL_0.1,FORCED_ON,evaluation,H,7,112,0.10714285714285715,0.0,0.06428571428571428,0.10672409795889896,0.028571428571428574,1.0,0.0,0.10476190476190476,0.9357142857142857,0.7071428571428572,0.13571428571428573,0.0
P4,W1_KL_0.1,FORCED_ON,evaluation,U,7,112,0.36182121971595654,0.0,0.48362573099415207,0.005395030274311487,0.3983291562238931,0.8937074829931972,0.10629251700680271,0.017857142857142856,0.5968614718614719,0.09323308270676692,0.0,0.0
P4,W1_KL_0.1,FORCED_ON,evaluation,positive,7,28,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,0.9642857142857143,0.0
P4,W1_KL_0.1,FORCED_ON,fit,H,7,120,0.1357142857142857,0.0,0.2,0.08691804251700108,0.12142857142857143,0.7,0.3,0.09761904761904762,0.8132936507936508,0.5714285714285714,0.3,0.0
P4,W1_KL_0.1,FORCED_ON,fit,U,7,116,0.3829365079365079,0.0,0.4652777777777778,0.002970653114162916,0.36408730158730157,0.9141156462585034,0.0858843537414966,0.06724386724386724,0.5807589236160665,0.1746031746031746,0.0,0.0
P4,W1_KL_0.1,FORCED_ON,fit,positive,7,35,0.9428571428571428,1.0,0.0,,0.0,,,0.9428571428571428,1.0,0.9428571428571428,1.0,0.0
P4,W1_KL_0.1,FORCED_ON,fit,scope_fit_positive_not_used_for_positive_CE,1,4,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
P4,W1_KL_0.1,FORCED_ON,formal_development,T1G,7,26,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,0.25,0.0
P4,W1_KL_0.1,FORCED_ON,formal_development,T1L,3,15,0.13333333333333333,0.13333333333333333,0.0,,0.6,0.0,1.0,0.3333333333333333,1.0,1.0,0.4,0.0
P4,W1_KL_0.1,FORCED_ON,formal_development,T2G,7,26,0.25,0.25,0.2857142857142857,,0.0,,,0.25,0.7142857142857143,0.25,0.5357142857142857,0.0
P4,W1_KL_0.1,FORCED_ON,native,positive,7,7,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
P4,W1_KL_1,DISABLED,calibration,H,7,96,0.10714285714285714,0.0,1.0,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,W1_KL_1,DISABLED,calibration,U,7,116,0.37896825396825395,0.0,1.0,0.0,0.37896825396825395,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W1_KL_1,DISABLED,calibration,positive,7,28,0.07142857142857142,0.0,1.0,,0.07142857142857142,1.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.0
P4,W1_KL_1,DISABLED,challenge,same_image_other_fact_challenge,3,26,0.25,0.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.08333333333333333,0.05555555555555555,0.0
P4,W1_KL_1,DISABLED,evaluation,H,7,112,0.028571428571428574,0.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,0.02857142857142857,0.13571428571428573,0.0
P4,W1_KL_1,DISABLED,evaluation,U,7,112,0.3983291562238931,0.0,1.0,0.0,0.3983291562238931,1.0,0.0,0.0,0.0,0.13132832080200502,0.0,0.0
P4,W1_KL_1,DISABLED,evaluation,positive,7,28,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.9642857142857143,0.0
P4,W1_KL_1,DISABLED,fit,H,7,120,0.12142857142857143,0.0,1.0,0.0,0.12142857142857143,1.0,0.0,0.0,0.0,0.0071428571428571435,0.3,0.0
P4,W1_KL_1,DISABLED,fit,U,7,116,0.36408730158730157,0.0,1.0,0.0,0.36408730158730157,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W1_KL_1,DISABLED,fit,positive,7,35,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W1_KL_1,DISABLED,fit,scope_fit_positive_not_used_for_positive_CE,1,4,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W1_KL_1,DISABLED,formal_development,T1G,7,26,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.25,0.0
P4,W1_KL_1,DISABLED,formal_development,T1L,3,15,0.6,0.0,1.0,,0.6,1.0,0.0,0.0,0.0,0.0,0.4,0.0
P4,W1_KL_1,DISABLED,formal_development,T2G,7,26,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.5357142857142857,0.0
P4,W1_KL_1,DISABLED,native,positive,7,7,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W1_KL_1,FIXED_ROUTER,calibration,H,7,96,0.10714285714285714,0.0,1.0,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,W1_KL_1,FIXED_ROUTER,calibration,U,7,116,0.37896825396825395,0.0,1.0,0.0,0.37896825396825395,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W1_KL_1,FIXED_ROUTER,calibration,positive,7,28,0.7857142857142857,0.75,0.21428571428571427,,0.07142857142857142,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,1.0,0.0
P4,W1_KL_1,FIXED_ROUTER,challenge,same_image_other_fact_challenge,3,26,0.25,0.0,0.9722222222222222,0.0012005683965981007,0.25,1.0,0.0,0.0,0.037037037037037035,0.08333333333333333,0.05555555555555555,0.0
P4,W1_KL_1,FIXED_ROUTER,evaluation,H,7,112,0.028571428571428574,0.0,0.8642857142857143,0.00694536395104868,0.028571428571428574,1.0,0.0,0.0,0.1285714285714286,0.07142857142857142,0.13571428571428573,0.0
P4,W1_KL_1,FIXED_ROUTER,evaluation,U,7,112,0.3983291562238931,0.0,1.0,0.0,0.3983291562238931,1.0,0.0,0.0,0.0,0.13132832080200502,0.0,0.0
P4,W1_KL_1,FIXED_ROUTER,evaluation,positive,7,28,0.8214285714285714,0.8214285714285714,0.17857142857142858,,0.0,,,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.9642857142857143,0.0
P4,W1_KL_1,FIXED_ROUTER,fit,H,7,120,0.1357142857142857,0.0,0.8,0.00997114113997668,0.12142857142857143,1.0,0.0,0.07142857142857142,0.2142857142857143,0.11428571428571428,0.3,0.0
P4,W1_KL_1,FIXED_ROUTER,fit,U,7,116,0.36408730158730157,0.0,1.0,0.0,0.36408730158730157,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W1_KL_1,FIXED_ROUTER,fit,positive,7,35,0.8285714285714286,0.8857142857142857,0.08571428571428572,,0.0,,,0.8285714285714286,0.9142857142857143,0.8285714285714286,1.0,0.0
P4,W1_KL_1,FIXED_ROUTER,fit,scope_fit_positive_not_used_for_positive_CE,1,4,0.0,0.0,0.75,,0.0,,,0.0,0.25,0.0,1.0,0.0
P4,W1_KL_1,FIXED_ROUTER,formal_development,T1G,7,26,0.25,0.25,0.75,,0.0,,,0.25,0.25,0.25,0.25,0.0
P4,W1_KL_1,FIXED_ROUTER,formal_development,T1L,3,15,0.4,0.0,0.6,,0.6,0.6666666666666666,0.3333333333333333,0.0,0.5,0.4,0.4,0.0
P4,W1_KL_1,FIXED_ROUTER,formal_development,T2G,7,26,0.03571428571428571,0.03571428571428571,0.7023809523809523,,0.0,,,0.03571428571428571,0.2976190476190476,0.03571428571428571,0.5357142857142857,0.0
P4,W1_KL_1,FIXED_ROUTER,native,positive,7,7,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
P4,W1_KL_1,FORCED_ON,calibration,H,7,96,0.07142857142857142,0.0,0.4107142857142857,0.03654544123440116,0.10714285714285714,0.5,0.5,0.026785714285714284,0.5386904761904762,0.39285714285714285,0.0,0.0
P4,W1_KL_1,FORCED_ON,calibration,U,7,116,0.37996031746031744,0.0,0.5793650793650794,0.002544983707464001,0.37896825396825395,0.8841269841269841,0.11587301587301586,0.04884004884004884,0.5164613164613164,0.13095238095238096,0.0,0.0
P4,W1_KL_1,FORCED_ON,calibration,positive,7,28,0.7857142857142857,0.75,0.21428571428571427,,0.07142857142857142,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,1.0,0.0
P4,W1_KL_1,FORCED_ON,challenge,same_image_other_fact_challenge,3,26,0.3888888888888889,0.0,0.5555555555555556,0.006850750046497624,0.25,0.8333333333333333,0.16666666666666666,0.16666666666666666,0.4814814814814815,0.08333333333333333,0.05555555555555555,0.0
P4,W1_KL_1,FORCED_ON,evaluation,H,7,112,0.07857142857142857,0.0,0.16428571428571428,0.04785012622929311,0.028571428571428574,1.0,0.0,0.05238095238095238,0.8357142857142857,0.55,0.13571428571428573,0.0
P4,W1_KL_1,FORCED_ON,evaluation,U,7,112,0.3697577276524645,0.0,0.5467000835421888,0.003320127455776837,0.3983291562238931,0.9319727891156463,0.06802721088435373,0.0,0.505988455988456,0.10275689223057645,0.0,0.0
P4,W1_KL_1,FORCED_ON,evaluation,positive,7,28,0.8214285714285714,0.8214285714285714,0.14285714285714285,,0.0,,,0.8214285714285714,0.8571428571428571,0.8214285714285714,0.9642857142857143,0.0
P4,W1_KL_1,FORCED_ON,fit,H,7,120,0.1142857142857143,0.0,0.40714285714285714,0.03255821661524741,0.12142857142857143,0.6625,0.3375,0.07857142857142857,0.5878968253968254,0.30714285714285716,0.3,0.0
P4,W1_KL_1,FORCED_ON,fit,U,7,116,0.37202380952380953,0.0,0.5515873015873016,0.0017257856849778725,0.36408730158730157,0.9319727891156463,0.06802721088435373,0.03492063492063492,0.5183990612562042,0.16666666666666666,0.0,0.0
P4,W1_KL_1,FORCED_ON,fit,positive,7,35,0.8285714285714286,0.8857142857142857,0.08571428571428572,,0.0,,,0.8285714285714286,0.9142857142857143,0.8285714285714286,1.0,0.0
P4,W1_KL_1,FORCED_ON,fit,scope_fit_positive_not_used_for_positive_CE,1,4,0.0,0.0,0.75,,0.0,,,0.0,0.25,0.0,1.0,0.0
P4,W1_KL_1,FORCED_ON,formal_development,T1G,7,26,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,0.25,0.0
P4,W1_KL_1,FORCED_ON,formal_development,T1L,3,15,0.13333333333333333,0.13333333333333333,0.0,,0.6,0.0,1.0,0.3333333333333333,1.0,0.9333333333333333,0.4,0.0
P4,W1_KL_1,FORCED_ON,formal_development,T2G,7,26,0.14285714285714285,0.14285714285714285,0.40476190476190477,,0.0,,,0.14285714285714285,0.5952380952380952,0.14285714285714285,0.5357142857142857,0.0
P4,W1_KL_1,FORCED_ON,native,positive,7,7,1.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,1.0,0.0
P4,W1_KL_10,DISABLED,calibration,H,7,96,0.10714285714285714,0.0,1.0,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,W1_KL_10,DISABLED,calibration,U,7,116,0.37896825396825395,0.0,1.0,0.0,0.37896825396825395,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W1_KL_10,DISABLED,calibration,positive,7,28,0.07142857142857142,0.0,1.0,,0.07142857142857142,1.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.0
P4,W1_KL_10,DISABLED,challenge,same_image_other_fact_challenge,3,26,0.25,0.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.08333333333333333,0.05555555555555555,0.0
P4,W1_KL_10,DISABLED,evaluation,H,7,112,0.028571428571428574,0.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,0.02857142857142857,0.13571428571428573,0.0
P4,W1_KL_10,DISABLED,evaluation,U,7,112,0.3983291562238931,0.0,1.0,0.0,0.3983291562238931,1.0,0.0,0.0,0.0,0.13132832080200502,0.0,0.0
P4,W1_KL_10,DISABLED,evaluation,positive,7,28,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.9642857142857143,0.0
P4,W1_KL_10,DISABLED,fit,H,7,120,0.12142857142857143,0.0,1.0,0.0,0.12142857142857143,1.0,0.0,0.0,0.0,0.0071428571428571435,0.3,0.0
P4,W1_KL_10,DISABLED,fit,U,7,116,0.36408730158730157,0.0,1.0,0.0,0.36408730158730157,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W1_KL_10,DISABLED,fit,positive,7,35,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W1_KL_10,DISABLED,fit,scope_fit_positive_not_used_for_positive_CE,1,4,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W1_KL_10,DISABLED,formal_development,T1G,7,26,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.25,0.0
P4,W1_KL_10,DISABLED,formal_development,T1L,3,15,0.6,0.0,1.0,,0.6,1.0,0.0,0.0,0.0,0.0,0.4,0.0
P4,W1_KL_10,DISABLED,formal_development,T2G,7,26,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.5357142857142857,0.0
P4,W1_KL_10,DISABLED,native,positive,7,7,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W1_KL_10,FIXED_ROUTER,calibration,H,7,96,0.10714285714285714,0.0,1.0,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,W1_KL_10,FIXED_ROUTER,calibration,U,7,116,0.37896825396825395,0.0,1.0,0.0,0.37896825396825395,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W1_KL_10,FIXED_ROUTER,calibration,positive,7,28,0.21428571428571427,0.07142857142857142,0.5357142857142857,,0.07142857142857142,0.5,0.5,0.17857142857142858,0.39285714285714285,0.21428571428571427,1.0,0.0
P4,W1_KL_10,FIXED_ROUTER,challenge,same_image_other_fact_challenge,3,26,0.25,0.0,0.9722222222222222,0.0005112784759451946,0.25,1.0,0.0,0.0,0.037037037037037035,0.08333333333333333,0.05555555555555555,0.0
P4,W1_KL_10,FIXED_ROUTER,evaluation,H,7,112,0.02142857142857143,0.0,0.9214285714285714,0.0022279180187199797,0.028571428571428574,0.5,0.5,0.0,0.07142857142857142,0.02142857142857143,0.13571428571428573,0.0
P4,W1_KL_10,FIXED_ROUTER,evaluation,U,7,112,0.3983291562238931,0.0,1.0,0.0,0.3983291562238931,1.0,0.0,0.0,0.0,0.13132832080200502,0.0,0.0
P4,W1_KL_10,FIXED_ROUTER,evaluation,positive,7,28,0.25,0.10714285714285714,0.4642857142857143,,0.0,,,0.25,0.5357142857142857,0.25,0.9642857142857143,0.0
P4,W1_KL_10,FIXED_ROUTER,fit,H,7,120,0.1357142857142857,0.0,0.85,0.0027894290413574448,0.12142857142857143,1.0,0.0,0.07142857142857142,0.16428571428571428,0.028571428571428574,0.3,0.0
P4,W1_KL_10,FIXED_ROUTER,fit,U,7,116,0.36408730158730157,0.0,1.0,0.0,0.36408730158730157,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W1_KL_10,FIXED_ROUTER,fit,positive,7,35,0.16071428571428573,0.13214285714285715,0.5678571428571428,,0.0,,,0.16071428571428573,0.43214285714285716,0.16071428571428573,1.0,0.0
P4,W1_KL_10,FIXED_ROUTER,fit,scope_fit_positive_not_used_for_positive_CE,1,4,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W1_KL_10,FIXED_ROUTER,formal_development,T1G,7,26,0.21428571428571427,0.21428571428571427,0.75,,0.0,,,0.21428571428571427,0.25,0.21428571428571427,0.25,0.0
P4,W1_KL_10,FIXED_ROUTER,formal_development,T1L,3,15,0.4,0.0,0.6,,0.6,0.6666666666666666,0.3333333333333333,0.0,0.5,0.4,0.4,0.0
P4,W1_KL_10,FIXED_ROUTER,formal_development,T2G,7,26,0.047619047619047616,0.0,0.6190476190476191,,0.0,,,0.047619047619047616,0.38095238095238093,0.047619047619047616,0.5357142857142857,0.0
P4,W1_KL_10,FIXED_ROUTER,native,positive,7,7,0.5714285714285714,0.5714285714285714,0.14285714285714285,,0.0,,,0.5714285714285714,0.8571428571428571,0.5714285714285714,1.0,0.0
P4,W1_KL_10,FORCED_ON,calibration,H,7,96,0.08928571428571429,0.0,0.7767857142857143,0.011634537951197541,0.10714285714285714,0.4583333333333333,0.5416666666666666,0.026785714285714284,0.1994047619047619,0.0,0.0,0.0
P4,W1_KL_10,FORCED_ON,calibration,U,7,116,0.3958333333333333,0.0,0.6220238095238095,0.001344637606103384,0.37896825396825395,0.9285714285714286,0.07142857142857142,0.04884004884004884,0.41023421023421025,0.1388888888888889,0.0,0.0
P4,W1_KL_10,FORCED_ON,calibration,positive,7,28,0.21428571428571427,0.07142857142857142,0.5357142857142857,,0.07142857142857142,0.5,0.5,0.17857142857142858,0.39285714285714285,0.21428571428571427,1.0,0.0
P4,W1_KL_10,FORCED_ON,challenge,same_image_other_fact_challenge,3,26,0.2222222222222222,0.0,0.6666666666666666,0.0035139775661971523,0.25,0.8333333333333333,0.16666666666666666,0.0,0.35185185185185186,0.08333333333333333,0.05555555555555555,0.0
P4,W1_KL_10,FORCED_ON,evaluation,H,7,112,0.028571428571428574,0.0,0.5178571428571428,0.016364589270337352,0.028571428571428574,0.3333333333333333,0.6666666666666666,0.016666666666666666,0.48928571428571427,0.08571428571428572,0.13571428571428573,0.0
P4,W1_KL_10,FORCED_ON,evaluation,U,7,112,0.4153717627401838,0.0,0.6188805346700084,0.0017505027400324846,0.3983291562238931,0.9761904761904762,0.023809523809523808,0.04325396825396825,0.42774170274170276,0.11027568922305765,0.0,0.0
P4,W1_KL_10,FORCED_ON,evaluation,positive,7,28,0.25,0.10714285714285714,0.42857142857142855,,0.0,,,0.25,0.5714285714285714,0.25,0.9642857142857143,0.0
P4,W1_KL_10,FORCED_ON,fit,H,7,120,0.12142857142857144,0.0,0.5928571428571429,0.00984423334843346,0.12142857142857143,0.725,0.275,0.07142857142857142,0.4101190476190476,0.07857142857142858,0.3,0.0
P4,W1_KL_10,FORCED_ON,fit,U,7,116,0.35615079365079366,0.0,0.6557539682539683,0.0008339608647951362,0.36408730158730157,0.9319727891156463,0.06802721088435373,0.015873015873015872,0.3806082806082806,0.17559523809523808,0.0,0.0
P4,W1_KL_10,FORCED_ON,fit,positive,7,35,0.16071428571428573,0.13214285714285715,0.5678571428571428,,0.0,,,0.16071428571428573,0.43214285714285716,0.16071428571428573,1.0,0.0
P4,W1_KL_10,FORCED_ON,fit,scope_fit_positive_not_used_for_positive_CE,1,4,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W1_KL_10,FORCED_ON,formal_development,T1G,7,26,0.5714285714285714,0.5714285714285714,0.2857142857142857,,0.0,,,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.25,0.0
P4,W1_KL_10,FORCED_ON,formal_development,T1L,3,15,0.13333333333333333,0.0,0.19999999999999998,,0.6,0.2222222222222222,0.7777777777777778,0.0,0.8333333333333334,0.6,0.4,0.0
P4,W1_KL_10,FORCED_ON,formal_development,T2G,7,26,0.047619047619047616,0.0,0.35714285714285715,,0.0,,,0.047619047619047616,0.6428571428571428,0.047619047619047616,0.5357142857142857,0.0
P4,W1_KL_10,FORCED_ON,native,positive,7,7,0.5714285714285714,0.5714285714285714,0.14285714285714285,,0.0,,,0.5714285714285714,0.8571428571428571,0.5714285714285714,1.0,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,calibration,H,7,96,0.10714285714285714,0.0,1.0,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,calibration,U,7,116,0.37896825396825395,0.0,1.0,0.0,0.37896825396825395,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,calibration,positive,7,28,0.07142857142857142,0.0,1.0,,0.07142857142857142,1.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,challenge,same_image_other_fact_challenge,3,26,0.25,0.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.08333333333333333,0.05555555555555555,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,evaluation,H,7,112,0.028571428571428574,0.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,0.02857142857142857,0.13571428571428573,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,evaluation,U,7,112,0.3983291562238931,0.0,1.0,0.0,0.3983291562238931,1.0,0.0,0.0,0.0,0.13132832080200502,0.0,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,evaluation,positive,7,28,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.9642857142857143,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,fit,H,7,120,0.12142857142857143,0.0,1.0,0.0,0.12142857142857143,1.0,0.0,0.0,0.0,0.0071428571428571435,0.3,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,fit,U,7,116,0.36408730158730157,0.0,1.0,0.0,0.36408730158730157,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,fit,positive,7,35,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,fit,scope_fit_positive_not_used_for_positive_CE,1,4,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,formal_development,T1G,7,26,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.25,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,formal_development,T1L,3,15,0.6,0.0,1.0,,0.6,1.0,0.0,0.0,0.0,0.0,0.4,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,formal_development,T2G,7,26,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.5357142857142857,0.0
P4,W2_GROUP_CONSTRAINED,DISABLED,native,positive,7,7,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,1.0,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,calibration,H,7,96,0.10714285714285714,0.0,1.0,0.0,0.10714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,calibration,U,7,116,0.37896825396825395,0.0,1.0,0.0,0.37896825396825395,1.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,calibration,positive,7,28,1.0,1.0,0.0,,0.07142857142857142,1.0,0.0,1.0,1.0,1.0,1.0,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,challenge,same_image_other_fact_challenge,3,26,0.25,0.0,0.9444444444444444,0.006654304038319323,0.25,1.0,0.0,0.0,0.07407407407407407,0.1111111111111111,0.05555555555555555,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,evaluation,H,7,112,0.028571428571428574,0.0,0.8642857142857143,0.03405075663966792,0.028571428571428574,1.0,0.0,0.0,0.1285714285714286,0.1,0.13571428571428573,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,evaluation,U,7,112,0.3983291562238931,0.0,1.0,0.0,0.3983291562238931,1.0,0.0,0.0,0.0,0.13132832080200502,0.0,0.0
P4,W2_GROUP_CONSTRAINED,FIXED_ROUTER,evaluation,positive,7,28,0.9642857142857143,0.9642857142857143,0.03571428571428571,,0.0,,,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.0
