arm,stage,step,field,n,mean,min,max
P,C_NO_H,4,weighted_fit_gradient_norm,48,0.1647109201682421,0.013073042966425419,0.8178015947341919
P,C_NO_H,4,weighted_native_gradient_norm,48,0.1151606774656102,0.014273351058363914,0.9154924750328064
P,C_NO_H,5,CE_U_cosine,46,-0.2429004888597767,-0.7302078976032332,0.43665976544705215
P,C_NO_H,5,CE_gradient_norm,46,0.26900622054286627,0.03592166677117348,1.6212925910949707
P,C_NO_H,5,U_kl,48,0.3929900716854415,0.007056694012135267,0.8871254324913025
P,C_NO_H,5,clipped_grad_norm,48,0.27068442152813077,0.052529558539390564,0.999999463558197
P,C_NO_H,5,fit_ce,48,0.011466131846342856,0.0018038902198895812,0.04842264950275421
P,C_NO_H,5,fit_index,48,2.6875,1,4
P,C_NO_H,5,grad_norm,48,0.283738107032453,0.052529558539390564,1.626576542854309
P,C_NO_H,5,native_ce,48,0.01043840346634776,0.0019243430579081178,0.046496327966451645
P,C_NO_H,5,update_norm,48,0.09611239439497392,0.0680278092622757,0.11268738657236099
P,C_NO_H,5,weighted_U_gradient_norm,48,0.12187726919849713,0.014452368952333927,0.38738372921943665
P,C_NO_H,5,weighted_fit_gradient_norm,48,0.1615350064045439,0.018658284097909927,0.8668556213378906
P,C_NO_H,5,weighted_native_gradient_norm,48,0.1152678763998362,0.014875254593789577,0.7640520334243774
P,C_NO_H,6,CE_U_cosine,46,-0.2216537895656893,-0.7571707990444914,0.3090794835814766
P,C_NO_H,6,CE_gradient_norm,46,0.1805802723797767,0.036473311483860016,1.0279312133789062
P,C_NO_H,6,U_kl,48,0.32129409146727994,0.008360082283616066,0.7844892740249634
P,C_NO_H,6,clipped_grad_norm,48,0.1934669988695532,0.04143989086151123,0.9999990463256836
P,C_NO_H,6,fit_ce,48,0.010132819777936675,0.002622612053528428,0.0446196049451828
P,C_NO_H,6,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,6,grad_norm,48,0.19409888858596483,0.04143989086151123,1.030329704284668
P,C_NO_H,6,native_ce,48,0.009480861718960417,0.001984816510230303,0.04135631397366524
P,C_NO_H,6,update_norm,48,0.0933025221650799,0.06840258836746216,0.11025649309158325
P,C_NO_H,6,weighted_U_gradient_norm,48,0.10043185691271599,0.01324059721082449,0.2431732565164566
P,C_NO_H,6,weighted_fit_gradient_norm,48,0.1088876446786647,0.02277233451604843,0.5426258444786072
P,C_NO_H,6,weighted_native_gradient_norm,48,0.0836628752682979,0.014760753139853477,0.5099908113479614
P,C_NO_H,7,CE_U_cosine,46,-0.22559729569176942,-0.7430450766805984,0.402865507312503
P,C_NO_H,7,CE_gradient_norm,46,0.1591887716203928,0.04298078268766403,0.8338669538497925
P,C_NO_H,7,U_kl,48,0.2683280630153604,0.008783437311649323,0.6936725378036499
P,C_NO_H,7,clipped_grad_norm,48,0.17823706939816475,0.06442498415708542,0.8327949643135071
P,C_NO_H,7,fit_ce,48,0.00963097283965908,0.0027082243468612432,0.0379142127931118
P,C_NO_H,7,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,7,grad_norm,48,0.1782370680011809,0.06442498415708542,0.8327949643135071
P,C_NO_H,7,native_ce,48,0.008643386002707606,0.0018208473920822144,0.036863889545202255
P,C_NO_H,7,update_norm,48,0.0912517427156369,0.06669168919324875,0.10823049396276474
P,C_NO_H,7,weighted_U_gradient_norm,48,0.09585148656818394,0.010518389753997326,0.19457633793354034
P,C_NO_H,7,weighted_fit_gradient_norm,48,0.10408200758198898,0.03281091898679733,0.506442666053772
P,C_NO_H,7,weighted_native_gradient_norm,48,0.06906672082065295,0.01615474931895733,0.3739524185657501
P,C_NO_H,8,CE_U_cosine,46,-0.2450902700697161,-0.7193162364748605,0.2771200595450285
P,C_NO_H,8,CE_gradient_norm,46,0.1590244437203459,0.01960568130016327,0.98492830991745
P,C_NO_H,8,U_kl,48,0.22284523979760706,0.008232494816184044,0.6268965005874634
P,C_NO_H,8,clipped_grad_norm,48,0.18126320912657926,0.021303148940205574,0.9844023585319519
P,C_NO_H,8,fit_ce,48,0.008714593321201392,0.0016534139867872,0.039601802825927734
P,C_NO_H,8,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,8,grad_norm,48,0.18126320807884136,0.021303147077560425,0.9844023585319519
P,C_NO_H,8,native_ce,48,0.00791295854044923,0.001438648789189756,0.03328418731689453
P,C_NO_H,8,update_norm,48,0.08946497753883402,0.06592535227537155,0.1069197952747345
P,C_NO_H,8,weighted_U_gradient_norm,48,0.09551816070840384,0.008661537431180477,0.21408908069133759
P,C_NO_H,8,weighted_fit_gradient_norm,48,0.10803514536625396,0.014355206862092018,0.9297823309898376
P,C_NO_H,8,weighted_native_gradient_norm,48,0.061984047099637486,0.012438680976629257,0.2840907573699951
P,C_NO_H,9,CE_U_cosine,46,-0.22295319168609187,-0.7413754368495351,0.41112714663877564
P,C_NO_H,9,CE_gradient_norm,46,0.13156489165418822,0.02369784750044346,0.6366865634918213
P,C_NO_H,9,U_kl,48,0.18133269472552152,0.007515431847423315,0.6110949516296387
P,C_NO_H,9,clipped_grad_norm,48,0.1572230381813521,0.024207983165979385,0.635320246219635
P,C_NO_H,9,fit_ce,48,0.008093432625173591,0.0012002333533018827,0.03707551956176758
P,C_NO_H,9,fit_index,48,2.6875,1,4
P,C_NO_H,9,grad_norm,48,0.1572230386470134,0.024207983165979385,0.6353203058242798
P,C_NO_H,9,native_ce,48,0.007252476539482207,0.001180992927402258,0.03038676269352436
P,C_NO_H,9,update_norm,48,0.08777616297205289,0.06624019145965576,0.10580284148454666
P,C_NO_H,9,weighted_U_gradient_norm,48,0.092619983983847,0.006377514451742172,0.23184707760810852
P,C_NO_H,9,weighted_fit_gradient_norm,48,0.08734637685120106,0.01672418601810932,0.35076841711997986
P,C_NO_H,9,weighted_native_gradient_norm,48,0.056439530744683,0.009557940065860748,0.303485244512558
P,C_NO_H,10,CE_U_cosine,46,-0.2510346944208145,-0.7703195726151183,0.09943544651250925
P,C_NO_H,10,CE_gradient_norm,46,0.13006631600791993,0.014157894998788834,1.049680471420288
P,C_NO_H,10,U_kl,48,0.14672973234943734,0.006479799281805754,0.5935529470443726
P,C_NO_H,10,clipped_grad_norm,48,0.15242458453091481,0.014973200857639313,0.9999990463256836
P,C_NO_H,10,fit_ce,48,0.007232894614086642,0.0012996778823435307,0.033066876232624054
P,C_NO_H,10,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,10,grad_norm,48,0.15345033733562255,0.014973201788961887,1.0492351055145264
P,C_NO_H,10,native_ce,48,0.006659988112611852,0.0010199883254244924,0.02769138291478157
P,C_NO_H,10,update_norm,48,0.08605268551036716,0.06546755880117416,0.10444130748510361
P,C_NO_H,10,weighted_U_gradient_norm,48,0.08479524185531773,0.005431000143289566,0.26566335558891296
P,C_NO_H,10,weighted_fit_gradient_norm,48,0.08773338643368334,0.008281037211418152,0.7135719060897827
P,C_NO_H,10,weighted_native_gradient_norm,48,0.05105629883473739,0.006399034522473812,0.349996417760849
P,C_NO_H,11,CE_U_cosine,46,-0.16170062382446812,-0.7731399712282998,0.19649176408459554
P,C_NO_H,11,CE_gradient_norm,46,0.12368443843139254,0.020333681255578995,0.5203564763069153
P,C_NO_H,11,U_kl,48,0.12025144847575575,0.005365422926843166,0.5693498253822327
P,C_NO_H,11,clipped_grad_norm,48,0.15593635849654675,0.021864622831344604,0.5209019184112549
P,C_NO_H,11,fit_ce,48,0.007018622098257765,0.0009827876929193735,0.028364377096295357
P,C_NO_H,11,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,11,grad_norm,48,0.15593635713836798,0.021864624693989754,0.5209019184112549
P,C_NO_H,11,native_ce,48,0.0061308451295190025,0.0008357361075468361,0.02557726576924324
P,C_NO_H,11,update_norm,48,0.08432500110939145,0.06472351402044296,0.10218233615159988
P,C_NO_H,11,weighted_U_gradient_norm,48,0.08097819442627952,0.004783002659678459,0.3401828110218048
P,C_NO_H,11,weighted_fit_gradient_norm,48,0.09118103321331243,0.0141019057482481,0.37281060218811035
P,C_NO_H,11,weighted_native_gradient_norm,48,0.04525370043120347,0.0041525415144860744,0.18095190823078156
P,C_NO_H,12,CE_U_cosine,46,-0.1715405413298297,-0.8204975807398898,0.25552084530224867
P,C_NO_H,12,CE_gradient_norm,46,0.10116684511708825,0.014249916188418865,0.462561696767807
P,C_NO_H,12,U_kl,48,0.09961791839062546,0.004411473870277405,0.5366467237472534
P,C_NO_H,12,clipped_grad_norm,48,0.1312997218919918,0.01601584628224373,0.4643057584762573
P,C_NO_H,12,fit_ce,48,0.006260429344062383,0.0008057029917836189,0.02899511717259884
P,C_NO_H,12,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,12,grad_norm,48,0.1312997219307969,0.01601584628224373,0.46430572867393494
P,C_NO_H,12,native_ce,48,0.005651846323113811,0.0006441977457143366,0.023975597694516182
P,C_NO_H,12,update_norm,48,0.08239772093171875,0.06306497752666473,0.10009582340717316
P,C_NO_H,12,weighted_U_gradient_norm,48,0.07713159655880493,0.004794415086507797,0.36498787999153137
P,C_NO_H,12,weighted_fit_gradient_norm,48,0.06983968151810889,0.009113174863159657,0.3281303942203522
P,C_NO_H,12,weighted_native_gradient_norm,48,0.04126211933908053,0.0046838498674333096,0.17875799536705017
P,C_NO_H,13,CE_U_cosine,46,-0.11331840868100031,-0.7913434285489853,0.3038303791937871
P,C_NO_H,13,CE_gradient_norm,46,0.0838513529414068,0.009372333064675331,0.3888421952724457
P,C_NO_H,13,U_kl,48,0.0816234150455178,0.003838674630969763,0.4934668242931366
P,C_NO_H,13,clipped_grad_norm,48,0.11171924041506524,0.010555156506597996,0.3905327022075653
P,C_NO_H,13,fit_ce,48,0.005825376967550255,0.0004913343000225723,0.02738984115421772
P,C_NO_H,13,fit_index,48,2.6875,1,4
P,C_NO_H,13,grad_norm,48,0.11171923835839455,0.010555156506597996,0.3905327022075653
P,C_NO_H,13,native_ce,48,0.005222939658172739,0.000526696618180722,0.02246270142495632
P,C_NO_H,13,update_norm,48,0.08048169881415863,0.059738002717494965,0.09831014275550842
P,C_NO_H,13,weighted_U_gradient_norm,48,0.06840477317746263,0.0038909611757844687,0.2636966407299042
P,C_NO_H,13,weighted_fit_gradient_norm,48,0.05748405700433068,0.006286666728556156,0.19364090263843536
P,C_NO_H,13,weighted_native_gradient_norm,48,0.037355442153057083,0.004294972401112318,0.20522540807724
P,C_NO_H,14,CE_U_cosine,46,-0.09874864309366754,-0.6798738143943591,0.2833311914975664
P,C_NO_H,14,CE_gradient_norm,46,0.08774943072753756,0.00820662546902895,0.43875834345817566
P,C_NO_H,14,U_kl,48,0.06638972207050149,0.0038248151540756226,0.44074422121047974
P,C_NO_H,14,clipped_grad_norm,48,0.10945274180267006,0.009779381565749645,0.4398099184036255
P,C_NO_H,14,fit_ce,48,0.005232866652174077,0.0005414249026216567,0.025347713381052017
P,C_NO_H,14,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,14,grad_norm,48,0.10945274129820366,0.009779381565749645,0.4398099184036255
P,C_NO_H,14,native_ce,48,0.004841114893376168,0.00044733015238307416,0.021152732893824577
P,C_NO_H,14,update_norm,48,0.07849297788925469,0.056914299726486206,0.09628922492265701
P,C_NO_H,14,weighted_U_gradient_norm,48,0.059174523601541296,0.005235547199845314,0.2039746195077896
P,C_NO_H,14,weighted_fit_gradient_norm,48,0.05841495639955004,0.00560145964846015,0.24504144489765167
P,C_NO_H,14,weighted_native_gradient_norm,48,0.03699948743936451,0.00322210812009871,0.20568706095218658
P,C_NO_H,15,CE_U_cosine,46,-0.10541307384974244,-0.664454716546965,0.2716703739426984
P,C_NO_H,15,CE_gradient_norm,46,0.08023784033265775,0.007197513710707426,0.3406180739402771
P,C_NO_H,15,U_kl,48,0.05476781247610537,0.0038344678469002247,0.3791848123073578
P,C_NO_H,15,clipped_grad_norm,48,0.09902536531444639,0.00893688015639782,0.34084320068359375
P,C_NO_H,15,fit_ce,48,0.005008689280657563,0.0004706769250333309,0.02104644663631916
P,C_NO_H,15,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,15,grad_norm,48,0.09902536490699276,0.008936879225075245,0.34084320068359375
P,C_NO_H,15,native_ce,48,0.004500828768262484,0.00038859975757077336,0.020015345886349678
P,C_NO_H,15,update_norm,48,0.07649124351640542,0.05328008905053139,0.0947287529706955
P,C_NO_H,15,weighted_U_gradient_norm,48,0.0519721478728267,0.005826329346746206,0.18631349503993988
P,C_NO_H,15,weighted_fit_gradient_norm,48,0.05201248301697584,0.003862725105136633,0.2046547681093216
P,C_NO_H,15,weighted_native_gradient_norm,48,0.036684163540485315,0.002112787449732423,0.16930490732192993
P,C_NO_H,16,CE_U_cosine,46,-0.08823090228744966,-0.5814384125161114,0.2497834945343503
P,C_NO_H,16,CE_gradient_norm,46,0.08065414714181553,0.005737101659178734,0.33028122782707214
P,C_NO_H,16,U_kl,48,0.04602192917567057,0.003559527453035116,0.31033340096473694
P,C_NO_H,16,clipped_grad_norm,48,0.09906946374879529,0.008615146391093731,0.31206491589546204
P,C_NO_H,16,fit_ce,48,0.004624704025748845,0.00042551811202429235,0.022305361926555634
P,C_NO_H,16,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,16,grad_norm,48,0.09906946322492634,0.008615146391093731,0.31206488609313965
P,C_NO_H,16,native_ce,48,0.004189265765793,0.0003338622336741537,0.018978038802742958
P,C_NO_H,16,update_norm,48,0.07431315227101247,0.04991835728287697,0.0933256521821022
P,C_NO_H,16,weighted_U_gradient_norm,48,0.04760327116431048,0.005282917525619268,0.16737422347068787
P,C_NO_H,16,weighted_fit_gradient_norm,48,0.05528679619116398,0.003026495222002268,0.23561161756515503
P,C_NO_H,16,weighted_native_gradient_norm,48,0.03438090420483301,0.0023929281160235405,0.15202555060386658
P,C_NO_H,17,CE_U_cosine,46,-0.06118602244145212,-0.5615466816005561,0.2783077686314531
P,C_NO_H,17,CE_gradient_norm,46,0.07101288649415516,0.0049348510801792145,0.31258293986320496
P,C_NO_H,17,U_kl,48,0.03863204661562728,0.0032540657557547092,0.23440021276474
P,C_NO_H,17,clipped_grad_norm,48,0.08844385346552978,0.008426426909863949,0.3121466636657715
P,C_NO_H,17,fit_ce,48,0.004348297604034694,0.000258928892435506,0.02218550257384777
P,C_NO_H,17,fit_index,48,2.6875,1,4
P,C_NO_H,17,grad_norm,48,0.08844385338791956,0.008426427841186523,0.3121466338634491
P,C_NO_H,17,native_ce,48,0.0039037595270201564,0.0002925126173067838,0.017953965812921524
P,C_NO_H,17,update_norm,48,0.07207235383490722,0.04742738604545593,0.09204147011041641
P,C_NO_H,17,weighted_U_gradient_norm,48,0.04317264895265301,0.0047389608807861805,0.16466297209262848
P,C_NO_H,17,weighted_fit_gradient_norm,48,0.04816266606697658,0.002056228229776025,0.17787684500217438
P,C_NO_H,17,weighted_native_gradient_norm,48,0.03104492731411786,0.002520353300496936,0.14159005880355835
P,C_NO_H,18,CE_U_cosine,46,-0.035807934058902424,-0.42702711006171495,0.25928350572144293
P,C_NO_H,18,CE_gradient_norm,46,0.05340299349399689,0.005597126670181751,0.22190380096435547
P,C_NO_H,18,U_kl,48,0.032623513693882465,0.002988555235788226,0.15929661691188812
P,C_NO_H,18,clipped_grad_norm,48,0.06984796106310871,0.007761829998344183,0.2210739105939865
P,C_NO_H,18,fit_ce,48,0.003864698822629483,0.00033768979483284056,0.02020351029932499
P,C_NO_H,18,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,18,grad_norm,48,0.06984796154817256,0.007761829998344183,0.2210739254951477
P,C_NO_H,18,native_ce,48,0.003645144921999114,0.0002626960049383342,0.017001260071992874
P,C_NO_H,18,update_norm,48,0.06982632408229013,0.04442738741636276,0.09051132947206497
P,C_NO_H,18,weighted_U_gradient_norm,48,0.037785392991888024,0.005336327478289604,0.1420508623123169
P,C_NO_H,18,weighted_fit_gradient_norm,48,0.03457357161096297,0.004001932684332132,0.1304132342338562
P,C_NO_H,18,weighted_native_gradient_norm,48,0.02752605156759576,0.0021453455556184053,0.11937779933214188
P,C_NO_H,19,CE_U_cosine,46,-0.0714292239418172,-0.41101243442271157,0.26366192327392896
P,C_NO_H,19,CE_gradient_norm,46,0.04992646506845789,0.0035903758835047483,0.18999654054641724
P,C_NO_H,19,U_kl,48,0.028013266244670376,0.003048019018024206,0.10028456151485443
P,C_NO_H,19,clipped_grad_norm,48,0.06316603509670433,0.006774429697543383,0.1891777664422989
P,C_NO_H,19,fit_ce,48,0.003758378710699617,0.00031796281109564006,0.016687311232089996
P,C_NO_H,19,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,19,grad_norm,48,0.06316603531013243,0.006774429697543383,0.1891777515411377
P,C_NO_H,19,native_ce,48,0.003414115611121815,0.00024081517767626792,0.016102822497487068
P,C_NO_H,19,update_norm,48,0.06762018078006804,0.041633620858192444,0.08882647752761841
P,C_NO_H,19,weighted_U_gradient_norm,48,0.033314542359827705,0.004659953061491251,0.1173393726348877
P,C_NO_H,19,weighted_fit_gradient_norm,48,0.03427275453820281,0.0018555388087406754,0.1350906491279602
P,C_NO_H,19,weighted_native_gradient_norm,48,0.025193442512924474,0.002013077726587653,0.09300447255373001
P,C_NO_H,20,CE_U_cosine,46,-0.04845171574023148,-0.44092385670067474,0.33594258307824115
P,C_NO_H,20,CE_gradient_norm,46,0.055151475390986256,0.003833051770925522,0.25383058190345764
P,C_NO_H,20,U_kl,48,0.024529703592027847,0.003139495849609375,0.06678584963083267
P,C_NO_H,20,clipped_grad_norm,48,0.06548806280867818,0.006836793385446072,0.25669562816619873
P,C_NO_H,20,fit_ce,48,0.003503244027039424,0.00027226671227253973,0.01757303811609745
P,C_NO_H,20,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,20,grad_norm,48,0.06548806272136669,0.006836793851107359,0.25669562816619873
P,C_NO_H,20,native_ce,48,0.0032075370648575094,0.00021957745775580406,0.015324503183364868
P,C_NO_H,20,update_norm,48,0.06537977101591726,0.03914080932736397,0.08740262687206268
P,C_NO_H,20,weighted_U_gradient_norm,48,0.029377836394511785,0.004573880694806576,0.0905814841389656
P,C_NO_H,20,weighted_fit_gradient_norm,48,0.03934510491671972,0.0019773414824157953,0.2277204394340515
P,C_NO_H,20,weighted_native_gradient_norm,48,0.02359174734253126,0.001967404503375292,0.08853363245725632
P,C_NO_H,21,CE_U_cosine,46,-0.05190001929715946,-0.4518115305245767,0.3462574008107142
P,C_NO_H,21,CE_gradient_norm,46,0.04500651862168604,0.0035647761542350054,0.19073882699012756
P,C_NO_H,21,U_kl,48,0.021784874562096473,0.0031287167221307755,0.05974190682172775
P,C_NO_H,21,clipped_grad_norm,48,0.05431787328173717,0.006188536528497934,0.19105878472328186
P,C_NO_H,21,fit_ce,48,0.003322560175547551,0.0001816552976379171,0.01755443587899208
P,C_NO_H,21,fit_index,48,2.6875,1,4
P,C_NO_H,21,grad_norm,48,0.05431787316532185,0.006188536062836647,0.19105878472328186
P,C_NO_H,21,native_ce,48,0.003019070689636768,0.0002037026424659416,0.01454987097531557
P,C_NO_H,21,update_norm,48,0.0631628732662648,0.037179071456193924,0.08594098687171936
P,C_NO_H,21,weighted_U_gradient_norm,48,0.02607277199664774,0.0033649795223027468,0.07568573951721191
P,C_NO_H,21,weighted_fit_gradient_norm,48,0.030244302572100423,0.0020520512480288744,0.12342450767755508
P,C_NO_H,21,weighted_native_gradient_norm,48,0.022730341370333917,0.00178818148560822,0.09117497503757477
P,C_NO_H,22,CE_U_cosine,46,-0.038634719356165595,-0.4379653199611135,0.37437505999909
P,C_NO_H,22,CE_gradient_norm,46,0.04389564263755861,0.0043867165222764015,0.19530533254146576
P,C_NO_H,22,U_kl,48,0.019477035180898383,0.0028679585084319115,0.056219931691884995
P,C_NO_H,22,clipped_grad_norm,48,0.052021211119911946,0.005503998603671789,0.19601328670978546
P,C_NO_H,22,fit_ce,48,0.002987973875254587,0.0002543051668908447,0.01659334823489189
P,C_NO_H,22,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,22,grad_norm,48,0.05202121160497578,0.005503998603671789,0.19601330161094666
P,C_NO_H,22,native_ce,48,0.0028470247395186257,0.00019035434524994344,0.013809322379529476
P,C_NO_H,22,update_norm,48,0.060980379271010555,0.03498253971338272,0.08422224223613739
P,C_NO_H,22,weighted_U_gradient_norm,48,0.02317983170117562,0.002953498624265194,0.06451119482517242
P,C_NO_H,22,weighted_fit_gradient_norm,48,0.02813987942257275,0.0027066448237746954,0.1202998235821724
P,C_NO_H,22,weighted_native_gradient_norm,48,0.021882600007908575,0.0017683414043858647,0.08735351264476776
P,C_NO_H,23,CE_U_cosine,46,-0.08048595602307516,-0.46409314108232647,0.33472670791484643
P,C_NO_H,23,CE_gradient_norm,46,0.043111729653268725,0.002912824274972081,0.1779082864522934
P,C_NO_H,23,U_kl,48,0.01751354102937815,0.002588511211797595,0.051521219313144684
P,C_NO_H,23,clipped_grad_norm,48,0.048212174559012055,0.0060065072029829025,0.17851723730564117
P,C_NO_H,23,fit_ce,48,0.002944366592904165,0.0002517372777219862,0.013765957206487656
P,C_NO_H,23,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,23,grad_norm,48,0.048212174811245255,0.006006508134305477,0.17851723730564117
P,C_NO_H,23,native_ce,48,0.0026884555266709262,0.00017869829025585204,0.01316212210804224
P,C_NO_H,23,update_norm,48,0.05896785110235214,0.0329851433634758,0.0823139101266861
P,C_NO_H,23,weighted_U_gradient_norm,48,0.020455539978380937,0.002902030711993575,0.053631845861673355
P,C_NO_H,23,weighted_fit_gradient_norm,48,0.028993519345628254,0.0015814142534509301,0.12117687612771988
P,C_NO_H,23,weighted_native_gradient_norm,48,0.019932331684685778,0.0014928759774193168,0.07354266196489334
P,C_NO_H,24,CE_U_cosine,46,-0.07460937912858696,-0.43241413967531,0.38836270326851713
P,C_NO_H,24,CE_gradient_norm,46,0.03781643456718682,0.0031510184053331614,0.18072554469108582
P,C_NO_H,24,U_kl,48,0.015836999727374252,0.0023244936019182205,0.046692855656147
P,C_NO_H,24,clipped_grad_norm,48,0.042234043939970434,0.005908411927521229,0.18104511499404907
P,C_NO_H,24,fit_ce,48,0.0027356362916179933,0.00020002786186523736,0.014430906623601913
P,C_NO_H,24,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,24,grad_norm,48,0.042234044337722786,0.005908411927521229,0.18104511499404907
P,C_NO_H,24,native_ce,48,0.0025418913589116223,0.00016649388999212533,0.01256106048822403
P,C_NO_H,24,update_norm,48,0.05692792796374609,0.031224539503455162,0.08072385936975479
P,C_NO_H,24,weighted_U_gradient_norm,48,0.018031114950038802,0.003155561862513423,0.04764515161514282
P,C_NO_H,24,weighted_fit_gradient_norm,48,0.025531084548371535,0.0017425038386136293,0.12569227814674377
P,C_NO_H,24,weighted_native_gradient_norm,48,0.017875298741273582,0.0014886404387652874,0.06391201913356781
P,C_NO_H,25,CE_U_cosine,46,-0.062305013444166654,-0.4899669023611356,0.40860926226611416
P,C_NO_H,25,CE_gradient_norm,46,0.03382715986758147,0.00375217292457819,0.14329621195793152
P,C_NO_H,25,U_kl,48,0.014442822687366666,0.002268904587253928,0.04182214289903641
P,C_NO_H,25,clipped_grad_norm,48,0.03781040295143612,0.006028047297149897,0.14535798132419586
P,C_NO_H,25,fit_ce,48,0.0026362725166109158,0.00014763892977498472,0.014435617253184319
P,C_NO_H,25,fit_index,48,2.6875,1,4
P,C_NO_H,25,grad_norm,48,0.037810403116357826,0.006028047297149897,0.14535798132419586
P,C_NO_H,25,native_ce,48,0.0024093848505799542,0.00015653009177185595,0.012014087289571762
P,C_NO_H,25,update_norm,48,0.05497046532885482,0.029815679416060448,0.07921727746725082
P,C_NO_H,25,weighted_U_gradient_norm,48,0.01591472653672099,0.002971920883283019,0.041440971195697784
P,C_NO_H,25,weighted_fit_gradient_norm,48,0.023306340124690905,0.002783233067020774,0.11562207341194153
P,C_NO_H,25,weighted_native_gradient_norm,48,0.01629114064417081,0.0013560425722971559,0.05462217703461647
P,C_NO_H,26,CE_U_cosine,46,-0.05240951816527953,-0.45015173263217834,0.42676254924189433
P,C_NO_H,26,CE_gradient_norm,46,0.03007908995040571,0.003845150815322995,0.12176104635000229
P,C_NO_H,26,U_kl,48,0.013284505228511989,0.0022465731017291546,0.03661903738975525
P,C_NO_H,26,clipped_grad_norm,48,0.033904158849812426,0.004868248477578163,0.12210274487733841
P,C_NO_H,26,fit_ce,48,0.0023918549031805014,0.00020189238421153277,0.014013565145432949
P,C_NO_H,26,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,26,grad_norm,48,0.033904158791604765,0.004868248477578163,0.12210274487733841
P,C_NO_H,26,native_ce,48,0.00228731305620992,0.0001452789147151634,0.011468871496617794
P,C_NO_H,26,update_norm,48,0.05304390141585221,0.028196850791573524,0.07744992524385452
P,C_NO_H,26,weighted_U_gradient_norm,48,0.014460547933898246,0.0028034914284944534,0.03631142899394035
P,C_NO_H,26,weighted_fit_gradient_norm,48,0.01993448446349551,0.002694022608920932,0.08960544317960739
P,C_NO_H,26,weighted_native_gradient_norm,48,0.014860667164612096,0.001498803379945457,0.06099904701113701
P,C_NO_H,27,CE_U_cosine,46,-0.07424399521374288,-0.48105272031870566,0.39201088027545117
P,C_NO_H,27,CE_gradient_norm,46,0.03367859195998829,0.0028904094360768795,0.10936591029167175
P,C_NO_H,27,U_kl,48,0.012313792797309967,0.002130886074155569,0.03125651180744171
P,C_NO_H,27,clipped_grad_norm,48,0.0356902169296518,0.004856552463024855,0.10896995663642883
P,C_NO_H,27,fit_ce,48,0.0023830259015085176,0.00021446365281008184,0.011687844060361385
P,C_NO_H,27,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,27,grad_norm,48,0.03569021674532754,0.004856552463024855,0.10896995663642883
P,C_NO_H,27,native_ce,48,0.0021774321427680357,0.0001362682960461825,0.011016275733709335
P,C_NO_H,27,update_norm,48,0.051287027075886726,0.02676023170351982,0.07545478641986847
P,C_NO_H,27,weighted_U_gradient_norm,48,0.01318042605513862,0.0027645775116980076,0.030420275405049324
P,C_NO_H,27,weighted_fit_gradient_norm,48,0.024000789342001855,0.0014853350585326552,0.10575670003890991
P,C_NO_H,27,weighted_native_gradient_norm,48,0.013572411216349186,0.0015396456001326442,0.046789295971393585
P,C_NO_H,28,CE_U_cosine,46,-0.060449761662432114,-0.4192457697165256,0.42024657618728944
P,C_NO_H,28,CE_gradient_norm,46,0.02972320723347366,0.0032570725306868553,0.2201167196035385
P,C_NO_H,28,U_kl,48,0.011506781598048596,0.001954664709046483,0.028073526918888092
P,C_NO_H,28,clipped_grad_norm,48,0.03262254213526224,0.004854411352425814,0.2195945829153061
P,C_NO_H,28,fit_ce,48,0.0022342206466419157,0.00014642182213719934,0.01221165806055069
P,C_NO_H,28,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,28,grad_norm,48,0.03262254184422394,0.004854411352425814,0.2195945829153061
P,C_NO_H,28,native_ce,48,0.0020747604097171766,0.00012628022523131222,0.010554950684309006
P,C_NO_H,28,update_norm,48,0.04952161138256391,0.02547796443104744,0.07394364476203918
P,C_NO_H,28,weighted_U_gradient_norm,48,0.012406557812937535,0.0025417348369956017,0.029807373881340027
P,C_NO_H,28,weighted_fit_gradient_norm,48,0.021923352947245196,0.001883785123936832,0.19501425325870514
P,C_NO_H,28,weighted_native_gradient_norm,48,0.012175496546357559,0.0013631201582029462,0.04616689682006836
P,C_NO_H,29,CE_U_cosine,46,-0.021999595951128246,-0.41363734946928526,0.27081149232241114
P,C_NO_H,29,CE_gradient_norm,46,0.024648001199871625,0.0028282366693019867,0.09921662509441376
P,C_NO_H,29,U_kl,48,0.01082380592803626,0.0018995755817741156,0.02805769070982933
