cohort,track,prefix,role,stratum,strict_role,candidate,control,mode,control_mode,metric,paired_inputs,paired_edits,source_images,patients,delta,ci_low,ci_high,input_delta_micro,image_cluster_delta,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,sensitivity_scope,bootstrap_draws,bootstrap_seed
SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,88,16,22,UNKNOWN,0.09174107142857142,0.02045758928571429,0.17604352678571425,0.06818181818181818,0.04116161616161616,-0.029810606060606062,0.10328282828282828,0.06614583333333333,0.13020833333333331,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,fpr,217,16,43,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,R0,R0,semantic,64,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,R0,R0,base_wrong_became_correct,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,R0,R0,base_wrong_changed,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,semantic,64,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,R0,R0,semantic,64,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,R0,R0,base_wrong_became_correct,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,R0,R0,base_wrong_changed,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,semantic,64,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,46,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,semantic,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,v4_primary,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,base_wrong_became_correct,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,base_wrong_changed,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,semantic,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,v4_primary,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W0,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,semantic,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,v4_primary,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,base_wrong_became_correct,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,base_wrong_changed,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,R0,R0,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,semantic,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,v4_primary,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,16,16,16,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
