cohort,edit,endpoint_selector,fit_positive_ce,method,native_ce,step,update_norm_from_a2,H_raw_kl,H_normalized_kl,U_raw_kl,U_normalized_kl
SLAKE_STAGE2_BANK16,101,False,0.00422047363827005,W0,0.004377638455480337,0,0.0,0.24338256319363913,1.0,0.12899520957412627,1.0
SLAKE_STAGE2_BANK16,101,False,0.0002776614492177032,W0,0.0002567951160017401,80,1.6515435033603887,0.47469032804171246,1.950387578357621,0.2039447301425613,1.581025611849297
SLAKE_STAGE2_BANK16,101,False,0.0001625319928280078,W0,0.0001486406836193055,160,1.9902670467341712,0.5211339096228281,2.141213005502804,0.21518219319673684,1.6681409635842621
SLAKE_STAGE2_BANK16,101,False,0.0001261950619664276,W0,0.00011401640222175047,320,2.330035843789322,0.5456515451272329,2.2419500311248823,0.21696396652035987,1.6819536728275395
SLAKE_STAGE2_BANK16,101,False,0.00422047363827005,W01,0.004377638455480337,0,0.0,0.24338256319363913,1.0,0.12899520957412627,1.0
SLAKE_STAGE2_BANK16,101,False,0.001867170532932505,W01,0.0012377717066556215,80,1.9323135962049458,0.04400470728675524,0.1808046834141704,0.03565808124123858,0.27642949966097685
SLAKE_STAGE2_BANK16,101,False,0.0009825276210904121,W01,0.0005802231607958674,160,9.34286098343511,0.01737356682618459,0.07138377786070853,0.02125981801117842,0.16481091105140305
SLAKE_STAGE2_BANK16,101,False,0.00030462803260888904,W01,0.00020912020409014076,320,8.772893909180842,0.008981934593369564,0.03690459363854834,0.009042726220706334,0.07010125608974642
SLAKE_STAGE2_BANK16,101,False,0.00422047363827005,W1,0.004377638455480337,0,0.0,0.24338256319363913,1.0,0.12899520957412627,1.0
SLAKE_STAGE2_BANK16,101,False,0.012439470272511244,W1,0.006446122657507658,80,1.8133126859747368,0.02210884541273117,0.09083989059290584,0.02309415088250087,0.17903107377975894
