seed,event_index,opaque_edit,scope_status,condition,step,operating_point,broad_fpr,hard_fpr,positive_tpr,threshold
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.3631174564361572
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,0.0,1.0,0.3631174564361572
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.44066518545150757
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,0.0,1.0,0.44066518545150757
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.5184600949287415
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,0.0,0.0,1.0,0.5184600949287415
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,SAFETY_FIRST,0.0,0.0,1.0,0.41781100630760193
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.3793550133705139
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,0.0,0.0,1.0,0.3793550133705139
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.3802694082260132
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,0.0,0.0,1.0,0.3802694082260132
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.4734330475330353
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,0.0,0.0,1.0,0.4734330475330353
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.5128235816955566
20260906,15,11999d89b31d5f06,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,SAFETY_FIRST,0.0,0.0,1.0,0.5128235816955566
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,SAFETY_FIRST,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,SAFETY_FIRST,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.3553285002708435
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,0.0,1.0,0.3553285002708435
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.5679684281349182
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,0.0,1.0,0.5679684281349182
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.6331871747970581
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,0.0,1.0,0.6331871747970581
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,0.25,1.0,0.803220808506012
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,0.0,0.0,0.25,0.9685114026069641
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,SAFETY_FIRST,0.0,0.0,1.0,0.470736026763916
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.2846044600009918
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,0.0,0.0,1.0,0.2846044600009918
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9424465894699097
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,0.0,0.0,1.0,0.9424465894699097
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.8364783525466919
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,0.0,0.0,1.0,0.8364783525466919
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7904074192047119
20260906,16,30c09c9279241ba5,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,SAFETY_FIRST,0.0,0.0,1.0,0.7904074192047119
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,COVERAGE_CONSTRAINED,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,SAFETY_FIRST,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,COVERAGE_CONSTRAINED,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,SAFETY_FIRST,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,COVERAGE_CONSTRAINED,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.04202273488044739
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,0.0,1.0,0.04202273488044739
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.02848723530769348
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,0.0,1.0,0.02848723530769348
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.014146387577056885
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,0.0,1.0,0.014146387577056885
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,1.0,1.0,-0.03905576467514038
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,0.0,0.0,0.5,0.009438395500183105
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,COVERAGE_CONSTRAINED,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,SAFETY_FIRST,0.0,0.0,0.75,0.013318866491317749
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.19672244787216187
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,0.0,0.0,1.0,0.19672244787216187
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.21559500694274902
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,0.0,0.0,1.0,0.21559500694274902
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.15943628549575806
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,0.0,0.0,1.0,0.15943628549575806
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.1032741367816925
20260907,1,01223e258bbc7a1f,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,SAFETY_FIRST,0.0,0.0,1.0,0.1032741367816925
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,SAFETY_FIRST,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,SAFETY_FIRST,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7633252143859863
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,0.0,1.0,0.7633252143859863
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7827193737030029
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,0.0,1.0,0.7827193737030029
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.8466250896453857
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,0.0,1.0,0.8466250896453857
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.8878510594367981
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,0.0,0.0,1.0,0.8878510594367981
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,SAFETY_FIRST,0.0,0.0,1.0,0.7251291871070862
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9963709115982056
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,0.0,0.0,1.0,0.9963709115982056
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9913740158081055
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,0.0,0.0,1.0,0.9913740158081055
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9803575277328491
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,0.0,0.0,1.0,0.9803575277328491
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9820666313171387
20260907,2,1534fc99d84ef734,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,SAFETY_FIRST,0.0,0.0,1.0,0.9820666313171387
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,COVERAGE_CONSTRAINED,0.0,0.25,1.0,-0.0044540464878082275
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,0,SAFETY_FIRST,0.0,0.0,0.5,-9.176135063171387e-05
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,COVERAGE_CONSTRAINED,0.0,0.25,1.0,-0.0044540464878082275
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,80,SAFETY_FIRST,0.0,0.0,0.5,-9.176135063171387e-05
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,COVERAGE_CONSTRAINED,0.0,0.25,1.0,-0.0044540464878082275
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,0.0,0.5,-9.176135063171387e-05
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,0.25,1.0,-0.0044540464878082275
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,0.0,0.5,-9.176135063171387e-05
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,0.25,1.0,-0.0044540464878082275
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,0.0,0.5,-9.176135063171387e-05
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,0.25,1.0,-0.0044540464878082275
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,0.0,0.5,-9.176135063171387e-05
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9738753437995911
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,0.0,1.0,0.9738753437995911
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.25,0.25,1.0,0.8315564393997192
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,0.0,0.0,0.987595021724701
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.8488016128540039
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,0.0,1.0,0.8488016128540039
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.6264450550079346
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C2_R2_SHARED_Q_JOINT,1600,SAFETY_FIRST,0.0,0.0,1.0,0.6264450550079346
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,COVERAGE_CONSTRAINED,0.0,0.25,1.0,-0.0044540464878082275
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,0,SAFETY_FIRST,0.0,0.0,0.5,-9.176135063171387e-05
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.9866510629653931
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,80,SAFETY_FIRST,0.0,0.0,1.0,0.9866510629653931
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,COVERAGE_CONSTRAINED,0.0,0.25,1.0,0.9709354043006897
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,320,SAFETY_FIRST,0.0,0.0,0.25,0.9920926094055176
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.806829035282135
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,800,SAFETY_FIRST,0.0,0.0,1.0,0.806829035282135
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,COVERAGE_CONSTRAINED,0.0,0.0,1.0,0.8872922658920288
20260907,3,1b0d2271e842e01a,HARD_EVALUABLE,C3_R2_SHARED_Q_EXECUTION_ANCHOR,1600,SAFETY_FIRST,0.0,0.0,1.0,0.8872922658920288
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,0,COVERAGE_CONSTRAINED,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,0,SAFETY_FIRST,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,80,COVERAGE_CONSTRAINED,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,80,SAFETY_FIRST,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,320,COVERAGE_CONSTRAINED,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,320,SAFETY_FIRST,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,800,COVERAGE_CONSTRAINED,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,800,SAFETY_FIRST,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,1600,COVERAGE_CONSTRAINED,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C1_R2_FIXED_Q_LONG_RECOVERY,1600,SAFETY_FIRST,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,0,COVERAGE_CONSTRAINED,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,0,SAFETY_FIRST,0.0,,1.0,0.13530074059963226
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,80,COVERAGE_CONSTRAINED,0.0,,1.0,-0.07176902890205383
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,80,SAFETY_FIRST,0.0,,1.0,-0.07176902890205383
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,320,COVERAGE_CONSTRAINED,0.0,,1.0,-0.03885549306869507
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,320,SAFETY_FIRST,0.0,,1.0,-0.03885549306869507
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,800,COVERAGE_CONSTRAINED,0.0,,1.0,-0.014247626066207886
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,800,SAFETY_FIRST,0.0,,1.0,-0.014247626066207886
20260907,4,029f61ab6aaeeef1,BROAD_ONLY,C2_R2_SHARED_Q_JOINT,1600,COVERAGE_CONSTRAINED,0.0,,1.0,-0.021042704582214355
