edit,condition,H_ce,U_kl,elapsed_seconds,evidence_ce,evidence_d,evidence_tokens,forward_tokens,grad_norm,pair_loss,pos_ce,sigma,step
102,E2,0.24074506759643555,0.004771081730723381,146.23437571525574,0.15987077355384827,0.09773458540439606,6,5006,0.2629755437374115,0.0,0.22654549032449722,-1,126
102,E2,0.24067990481853485,0.0918993353843689,146.99798798561096,0.21765919029712677,0.010958731174468994,6,5045,0.28485357761383057,0.0,0.40459664165973663,-1,127
102,E2,0.24329425394535065,0.0021454053930938244,147.75812578201294,0.19167466461658478,0.046121567487716675,6,5088,0.09186961501836777,0.0,0.2550373524427414,1,128
102,E2,0.2405993491411209,0.09249963611364365,148.67099118232727,0.2176283597946167,0.010909408330917358,6,5127,0.1427413821220398,0.0,0.26294225454330444,-1,129
102,E2,0.2405332773923874,0.4080983102321625,150.00627946853638,0.15971562266349792,0.09768112003803253,6,5168,0.22560037672519684,0.0,0.2265789732336998,1,130
102,E2,0.2404865175485611,0.0021410370245575905,151.28670716285706,0.21504385769367218,0.01459348201751709,6,5211,0.28524401783943176,0.0,0.40449368953704834,-1,131
102,E2,0.24310602247714996,0.004884982947260141,152.5771942138672,0.19149260222911835,0.04992082715034485,6,5247,0.104222871363163,0.0,0.254929780960083,-1,132
102,E2,0.24039530754089355,0.0049575986340641975,153.89325428009033,0.21501660346984863,0.014531463384628296,6,5283,0.14560937881469727,0.0,0.2614138573408127,-1,133
102,E2,0.24035418033599854,0.09323831647634506,155.1865999698639,0.1576359122991562,0.10054503381252289,6,5322,0.23061099648475647,0.0,0.22530747205018997,1,134
102,E2,0.23768068850040436,0.002153037814423442,156.4592661857605,0.21486395597457886,0.010864675045013428,6,5365,0.2869585156440735,0.0,0.40021930634975433,-1,135
102,E2,0.2402854710817337,0.40674343705177307,157.77315616607666,0.19360221922397614,0.04649609327316284,6,5406,0.10268820822238922,0.0,0.2534593343734741,-1,136
102,E2,0.24024122953414917,0.09351105988025665,159.06292819976807,0.217312753200531,0.010845959186553955,6,5445,0.14644350111484528,0.0,0.26128365099430084,-1,137
102,E2,0.24016903340816498,0.005000278353691101,160.3357973098755,0.15943282842636108,0.09384384751319885,6,5481,0.2770996391773224,0.0,0.22407270967960358,-1,138
102,E2,0.2401724010705948,0.0021930679213255644,161.64354848861694,0.2146763801574707,0.014726907014846802,6,5524,0.28114211559295654,0.0,0.3980729877948761,-1,139
102,E2,0.24011598527431488,0.4056987464427948,162.92499685287476,0.19122087955474854,0.04607507586479187,6,5565,0.10363354533910751,0.0,0.253412202000618,-1,140
102,E2,0.2400568723678589,0.40544450283050537,164.26395845413208,0.2171470671892166,0.007118284702301025,6,5606,0.14808660745620728,0.0,0.26121558248996735,-1,141
102,E2,0.240070179104805,0.0947461649775505,165.55910444259644,0.15934684872627258,0.09374038875102997,6,5645,0.2458229809999466,0.0,0.22151323407888412,1,142
102,E2,0.24001507461071014,0.0022116859909147024,166.8748288154602,0.21457894146442413,0.01091235876083374,6,5688,0.28336358070373535,0.0,0.39803247153759,-1,143
102,E2,0.23734329640865326,0.005099206697195768,168.16063404083252,0.19106507301330566,0.046106040477752686,6,5724,0.09256815910339355,0.0,0.25334471464157104,1,144
102,E2,0.23731207847595215,0.002202009316533804,169.45125675201416,0.21457315981388092,0.010785996913909912,6,5767,0.1498631238937378,0.0,0.2597574293613434,-1,145
102,E2,0.23991437256336212,0.005266920663416386,170.75695133209229,0.15921945869922638,0.09380462765693665,6,5803,0.24960140883922577,0.0,0.22061382979154587,1,146
102,E2,0.23725838959217072,0.4045574367046356,172.04738879203796,0.21443401277065277,0.010896027088165283,6,5844,0.2935997247695923,0.0,0.3972954601049423,1,147
102,E2,0.23461735248565674,0.09627874195575714,173.34252285957336,0.18871118128299713,0.04572409391403198,6,5883,0.09212231636047363,0.0,0.2546846866607666,1,148
102,E2,0.23720450699329376,0.09655533730983734,174.6568992137909,0.21442413330078125,0.010866343975067139,6,5922,0.15087392926216125,0.0,0.2582988142967224,1,149
102,E2,0.23715077340602875,0.0052740806713700294,175.9581298828125,0.15911541879177094,0.09375861287117004,6,5958,0.2953680455684662,0.0,0.2194640263915062,-1,150
102,E2,0.23452897369861603,0.0022553359158337116,177.27315855026245,0.21189053356647491,0.010820984840393066,6,6001,0.2971995174884796,0.0,0.39724133908748627,-1,151
102,E2,0.23712654411792755,0.40315142273902893,178.5716154575348,0.1908302754163742,0.046138644218444824,6,6042,0.09460902959108353,0.0,0.25190144032239914,1,152
102,E2,0.2370743751525879,0.40325820446014404,179.88960981369019,0.21433357894420624,0.010816305875778198,6,6083,0.1529226452112198,0.0,0.2596505284309387,1,153
102,E2,0.23443441092967987,0.00536747183650732,181.16775250434875,0.15904484689235687,0.0899885892868042,6,6119,0.29686251282691956,0.0,0.21834133565425873,-1,154
102,E2,0.23703379929065704,0.0023090222384780645,182.46250343322754,0.21420913934707642,0.00716748833656311,6,6162,0.29055285453796387,0.0,0.39375627040863037,-1,155
102,E2,0.23440469801425934,0.09865119308233261,183.7749104499817,0.18850459158420563,0.045729488134384155,6,6201,0.09588637202978134,0.0,0.25461919605731964,1,156
102,E2,0.23435360193252563,0.09897620975971222,185.0563097000122,0.2142200618982315,0.007099568843841553,6,6240,0.15849347412586212,0.0,0.2568472623825073,-1,157
102,E2,0.23436079919338226,0.005447359289973974,186.35007905960083,0.15702775120735168,0.09287740290164948,6,6276,0.25816646218299866,0.0,0.21863681077957153,1,158
102,E2,0.23431165516376495,0.40290501713752747,187.6155219078064,0.21168075501918793,0.010845988988876343,6,6317,0.29960301518440247,0.0,0.39305660128593445,-1,159
102,E2,0.23170000314712524,0.0023078478407114744,188.93955516815186,0.18619680404663086,0.04534807801246643,6,6360,0.09851981699466705,0.0,0.25185178965330124,1,160
107,E1,4.688904285430908,0.004987741820514202,3.7263500690460205,4.569357395172119,-0.0012960433959960938,6,37,14.998233795166016,0.0,0.0001639772017369978,1,1
107,E1,4.519486904144287,0.004533306695520878,5.738907098770142,4.116395473480225,0.4124884605407715,6,71,15.612422943115234,0.0,0.0002049766990239732,1,2
107,E1,4.327759742736816,0.005172200035303831,7.2859485149383545,4.220236778259277,-0.015034198760986328,6,97,16.237117767333984,0.0,0.0002039177416008897,1,3
107,E1,4.140893459320068,0.3608362078666687,8.975958347320557,3.9321558475494385,0.1314525604248047,6,124,16.905677795410156,0.0,0.00017877589561976492,1,4
107,E1,3.9468977451324463,0.3521990478038788,10.243118286132812,3.8206024169921875,0.0058879852294921875,6,151,17.111156463623047,0.0,0.00017372925503877923,1,5
107,E1,3.751176595687866,0.004400347825139761,11.436208724975586,3.3615589141845703,0.41440725326538086,6,185,15.972419738769531,0.0,0.0002270803743158467,1,6
107,E1,3.569580316543579,0.005103366915136576,12.668674945831299,3.4669559001922607,0.011485099792480469,6,222,13.406425476074219,0.0,0.000253659462032374,1,7
107,E1,3.4199607372283936,0.005315700080245733,13.857042789459229,3.25589656829834,0.13360929489135742,6,248,9.879274368286133,0.0,0.00019694960792548954,1,8
107,E1,3.31162166595459,0.3229060173034668,15.107832193374634,3.2345869541168213,0.02151775360107422,6,275,8.0193452835083,0.0,0.0002017935912590474,1,9
107,E1,3.22531795501709,0.005284721497446299,16.368632793426514,2.914409637451172,0.38509273529052734,6,301,7.481164932250977,0.0,0.0002740647832979448,1,10
107,E1,3.143815040588379,0.0042046732269227505,17.636993646621704,3.072357177734375,0.03333139419555664,6,335,7.380573272705078,0.0,0.0003601178541430272,1,11
107,E1,3.0645463466644287,0.005124397575855255,18.902689933776855,2.9203357696533203,0.14411401748657227,6,372,7.314688682556152,0.0,0.0002416153220110573,1,12
107,E1,2.982091188430786,0.005218304693698883,20.1688334941864,2.919001817703247,0.0271453857421875,6,398,7.286401271820068,0.0,0.0002707622916204855,1,13
107,E1,2.900496244430542,0.005151816643774509,21.353618144989014,2.605656862258911,0.3711733818054199,6,435,7.210713863372803,0.0,0.00038648983172606677,1,14
107,E1,2.819272756576538,0.0037865345366299152,22.58879804611206,2.751452684402466,0.030909061431884766,6,469,7.145545959472656,0.0,0.0006504921620944515,1,15
107,E1,2.7330684661865234,0.25483596324920654,23.777679443359375,2.5922887325286865,0.14438128471374512,6,496,7.059096336364746,0.0,0.0003581069177016616,1,16
107,E1,2.646989583969116,0.0037205363623797894,25.0132052898407,2.5869579315185547,0.01941227912902832,6,530,6.974090099334717,0.0,0.00045412270992528647,1,17
107,E1,2.5635838508605957,0.23318693041801453,26.286051034927368,2.2796926498413086,0.35917234420776367,6,557,6.853330612182617,0.0,0.0006601651984965429,1,18
107,E1,2.4828269481658936,0.0049118222668766975,27.556679010391235,2.4151182174682617,0.034928083419799805,6,594,6.7248053550720215,0.0,0.0013841468608006835,1,19
107,E1,2.396918296813965,0.004820398986339569,28.744362831115723,2.2667083740234375,0.12481021881103516,6,620,6.585161209106445,0.0,0.000658944743918255,1,20
107,E1,2.318851947784424,0.20196591317653656,29.97523832321167,2.2537012100219727,0.031142473220825195,6,647,6.469336032867432,0.0,0.0008982095459941775,1,21
107,E1,2.2356033325195312,0.004632681608200073,31.155545473098755,1.9676979780197144,0.3353145122528076,6,673,6.287028789520264,0.0,0.0012914894032292068,1,22
107,E1,2.155019521713257,0.004637421574443579,32.400259494781494,2.095170259475708,0.02322673797607422,6,710,6.115321159362793,0.0,0.0030609991517849267,1,23
107,E1,2.0770556926727295,0.0030533841345459223,33.59237575531006,1.94964599609375,0.1246037483215332,6,744,5.959775924682617,0.0,0.001391540514305234,1,24
107,E1,2.0069568157196045,0.0029949189629405737,34.82685708999634,1.9470877647399902,0.023302078247070312,6,778,5.797813415527344,0.0,0.0019051902345381677,1,25
107,E1,1.926526427268982,0.004378852434456348,36.00631546974182,1.6748498678207397,0.31493711471557617,6,804,5.595911026000977,0.0,0.002597577986307442,1,26
107,E1,1.8591402769088745,0.0043425061739981174,37.25855803489685,1.7942439317703247,0.03478050231933594,6,841,5.382748603820801,0.0,0.006537560489960015,1,27
107,E1,1.789228916168213,0.1302586793899536,38.524341344833374,1.6647534370422363,0.12417030334472656,6,868,5.23898458480835,0.0,0.0029651023214682937,1,28
107,E1,1.7220200300216675,0.004175209905952215,39.719932317733765,1.6622962951660156,0.027047395706176758,6,894,5.058022975921631,0.0,0.00393646617885679,1,29
107,E1,1.6549038887023926,0.11310779303312302,40.94528794288635,1.4096927642822266,0.3053104877471924,6,921,4.8524041175842285,0.0,0.005116568878293037,1,30
107,E1,1.5905338525772095,0.0026026293635368347,42.13926696777344,1.531046986579895,0.02672863006591797,6,955,4.599079608917236,0.0,0.01310445019043982,1,31
107,E1,1.5288549661636353,0.004024432972073555,43.37467980384827,1.412737250328064,0.11560201644897461,6,992,4.478957653045654,0.0,0.006027586525306106,1,32
107,E1,1.4673782587051392,0.0039002944249659777,44.63108801841736,1.4130287170410156,0.022966384887695312,6,1018,4.30574369430542,0.0,0.00781896780245006,1,33
107,E1,1.4112982749938965,0.002365109510719776,45.86454176902771,1.178544521331787,0.286629319190979,6,1052,4.098610877990723,0.0,0.009613348636776209,1,34
107,E1,1.3553560972213745,0.07680467516183853,47.08231520652771,1.2962329387664795,0.030124187469482422,6,1079,3.8266637325286865,0.0,0.024041312281042337,1,35
107,E1,1.299774169921875,0.0038417158648371696,48.31896448135376,1.1871861219406128,0.11018705368041992,6,1116,3.7518768310546875,0.0,0.011479038745164871,1,36
107,E1,1.2521666288375854,0.0022052593994885683,49.5018105506897,1.1953030824661255,0.018838167190551758,6,1150,3.5897088050842285,0.0,0.014299083035439253,1,37
107,E1,1.2022799253463745,0.06015317142009735,50.753811836242676,0.9753552079200745,0.27381765842437744,6,1177,3.4130895137786865,0.0,0.016809270717203617,1,38
107,E1,1.1526662111282349,0.0034454476553946733,52.00681972503662,1.0964386463165283,0.02525198459625244,6,1203,3.1000001430511475,0.0,0.041556998156011105,1,39
107,E1,1.1034109592437744,0.0036117841955274343,53.18736219406128,0.9922276139259338,0.10761022567749023,6,1240,3.104501247406006,0.0,0.020390360616147518,1,40
107,E1,1.057167649269104,0.0465666763484478,54.42925763130188,1.0026880502700806,0.029627680778503418,6,1267,2.9741628170013428,0.0,0.024596527218818665,1,41
107,E1,1.0132657289505005,0.003252805443480611,55.60781693458557,0.8039319515228271,0.2548658847808838,6,1293,2.832895278930664,0.0,0.027838761918246746,1,42
107,E1,0.972416341304779,0.0034931323025375605,56.85757040977478,0.9119164347648621,0.02763199806213379,6,1330,2.5343382358551025,0.0,0.06707365065813065,1,43
107,E1,0.9290322661399841,0.0018860348500311375,58.12625312805176,0.8248534798622131,0.10042297840118408,6,1364,2.6032283306121826,0.0,0.03420671075582504,1,44
107,E1,0.895045280456543,0.03301364183425903,59.31969618797302,0.8392233848571777,0.021288275718688965,6,1391,2.493072509765625,0.0,0.03992551565170288,1,45
107,E1,0.8517022132873535,0.003414799924939871,60.55163550376892,0.6530776619911194,0.24334406852722168,6,1428,2.367201328277588,0.0,0.043918197974562645,1,46
107,E1,0.8129443526268005,0.0017226734198629856,61.735352516174316,0.7595980763435364,0.026232481002807617,6,1462,2.0155980587005615,0.0,0.10097867250442505,1,47
107,E1,0.7745578289031982,0.0029331233818084,62.97965049743652,0.6711912751197815,0.10237383842468262,6,1488,2.084987163543701,0.0,0.05396444350481033,1,48
107,E1,0.7410827279090881,0.0029121555853635073,64.158855676651,0.6886119842529297,0.027171969413757324,6,1514,1.9617013931274414,0.0,0.061798544600605965,1,49
107,E1,0.7081825733184814,0.0017013520700857043,65.36960554122925,0.5186637043952942,0.22690808773040771,6,1548,1.8442462682724,0.0,0.06618458032608032,1,50
107,E1,0.6712329387664795,0.01961604505777359,66.56235003471375,0.6169942021369934,0.0318753719329834,6,1575,1.4514700174331665,0.0,0.14608826488256454,1,51
107,E1,0.6393794417381287,0.003283665981143713,67.83483505249023,0.5391530394554138,0.09547173976898193,6,1612,1.5750731229782104,0.0,0.0816139429807663,1,52
107,E1,0.60807204246521,0.01682581566274166,69.10696172714233,0.5556033849716187,0.025133967399597168,6,1639,1.4770212173461914,0.0,0.09167252853512764,1,53
107,E1,0.5732744336128235,0.002715329872444272,70.29634857177734,0.4013916552066803,0.20559221506118774,6,1665,1.3755666017532349,0.0,0.09700238704681396,1,54
107,E1,0.5434637069702148,0.003331381594762206,71.53443670272827,0.4898981750011444,0.02944999933242798,6,1702,0.9668502807617188,0.0,0.20583771541714668,1,55
107,E1,0.5103675127029419,0.0015297516947612166,72.724116563797,0.4237058460712433,0.08053219318389893,6,1736,1.1168413162231445,0.0,0.1203114353120327,1,56
107,E1,0.48217764496803284,0.0026018943171948195,73.9726197719574,0.4350603520870209,0.022557973861694336,6,1762,1.0340207815170288,0.0,0.13339194655418396,1,57
107,E1,0.45474323630332947,0.003321398515254259,75.22998809814453,0.3035394251346588,0.17998796701431274,6,1799,0.9206319451332092,0.0,0.13867737352848053,1,58
107,E1,0.42435958981513977,0.011489912867546082,76.42763304710388,0.37697210907936096,0.025940775871276855,6,1826,0.556943953037262,0.0,0.27744410187005997,1,59
107,E1,0.3985949754714966,0.0014991281786933541,77.66577315330505,0.3197101354598999,0.07478106021881104,6,1860,0.6810201406478882,0.0,0.17316173017024994,1,60
107,E1,0.37379053235054016,0.0033320721704512835,78.90889739990234,0.3328181803226471,0.02439892292022705,6,1897,0.6104655861854553,0.0,0.1882864236831665,1,61
107,E1,0.3531583547592163,0.002479905728250742,80.10093021392822,0.2248055785894394,0.15187206864356995,6,1923,0.5208145976066589,0.0,0.19369862973690033,1,62
107,E1,0.33322659134864807,0.010205777361989021,81.36912298202515,0.28918296098709106,0.022196412086486816,6,1950,0.318847119808197,0.0,0.36110439896583557,1,63
107,E1,0.3108436167240143,0.0014808719279244542,82.64357495307922,0.2434920221567154,0.06346485018730164,6,1984,0.29415664076805115,0.0,0.2342512458562851,1,64
107,E1,0.29845231771469116,0.010209170170128345,83.91741704940796,0.2601134479045868,0.01661217212677002,6,2011,0.2756378650665283,0.0,0.24617818742990494,1,65
107,E1,0.283405601978302,0.0014693429693579674,85.1900405883789,0.17401863634586334,0.12460127472877502,6,2045,0.2416599541902542,0.0,0.24705997854471207,1,66
107,E1,0.26606032252311707,0.0033450371120125055,86.46413993835449,0.23072801530361176,0.019032925367355347,6,2082,0.41940683126449585,0.0,0.43334387242794037,1,67
107,E1,0.2575978636741638,0.0024390933103859425,87.72967457771301,0.19635671377182007,0.054874926805496216,6,2108,0.1343475580215454,0.0,0.28892460465431213,1,68
107,E1,0.24661807715892792,0.010876262560486794,88.9975221157074,0.21307985484600067,0.01441192626953125,6,2135,0.16010218858718872,0.0,0.29645638167858124,1,69
107,E1,0.23598407208919525,0.00146688602399081,90.26933240890503,0.14115352928638458,0.11476738750934601,6,2169,0.21772229671478271,0.0,0.2911260575056076,1,70
107,E1,0.23074971139431,0.003435499034821987,91.52094459533691,0.19886671006679535,0.013578206300735474,6,2206,0.5657374262809753,0.0,0.47932492196559906,1,71
107,E1,0.2255786508321762,0.0024050050415098667,92.71662640571594,0.17018671333789825,0.052982479333877563,6,2232,0.25356248021125793,0.0,0.32141509652137756,1,72
107,E1,0.22051595151424408,0.0014844337711110711,93.88413047790527,0.19187146425247192,0.013360053300857544,6,2266,0.2501276731491089,0.0,0.32298676669597626,1,73
107,E1,0.22045283019542694,0.003442212473601103,95.1120662689209,0.13068369030952454,0.10155032575130463,6,2303,0.2735103368759155,0.0,0.3093178868293762,1,74
107,E1,0.21545284986495972,0.002398824319243431,96.30740737915039,0.18517880141735077,0.019754558801651,6,2329,0.6271621584892273,0.0,0.49617739021778107,1,75
107,E1,0.21541160345077515,0.01309378445148468,97.54392218589783,0.16390188038349152,0.051595538854599,6,2356,0.29596221446990967,0.0,0.3310099095106125,1,76
107,E1,0.21778464317321777,0.0034594296012073755,98.73011779785156,0.1894124299287796,0.01327487826347351,6,2393,0.2560323476791382,0.0,0.3261026591062546,1,77
107,E1,0.21772825717926025,0.0015114890411496162,99.98813009262085,0.13218621909618378,0.10245853662490845,6,2427,0.26472511887550354,0.0,0.3061792254447937,1,78
107,E1,0.22013181447982788,0.014154337346553802,101.26134896278381,0.18932867050170898,0.016695618629455566,6,2454,0.5808200836181641,0.0,0.48554395139217377,1,79
107,E1,0.22259940207004547,0.0023469096049666405,102.44965267181396,0.16971349716186523,0.04951891303062439,6,2480,0.2424325942993164,0.0,0.32119935750961304,1,80
107,E1,0.2250385880470276,0.0014989777700975537,103.70313763618469,0.1982610821723938,0.010143101215362549,6,2514,0.19695726037025452,0.0,0.3100664019584656,1,81
107,E1,0.23003041744232178,0.002388716908171773,104.90870308876038,0.14062248170375824,0.10368485748767853,6,2540,0.20446039736270905,0.0,0.29077205061912537,1,82
107,E1,0.22999729216098785,0.0034484858624637127,106.10306572914124,0.2004675269126892,0.017465412616729736,6,2577,0.49575188755989075,0.0,0.4582863450050354,1,83
107,E1,0.23511309921741486,0.01605246588587761,107.36142468452454,0.1821761131286621,0.04844829440116882,6,2604,0.1589573621749878,0.0,0.3006950914859772,1,84
107,E1,0.23767495155334473,0.016401026397943497,108.56455206871033,0.20980912446975708,0.014335334300994873,6,2631,0.13641920685768127,0.0,0.2900337874889374,1,85
107,E1,0.24291086196899414,0.0035168183967471123,109.8079822063446,0.15329743921756744,0.10276277363300323,6,2668,0.16376440227031708,0.0,0.27300842106342316,1,86
107,E1,0.2482379674911499,0.0015127143124118447,110.994699716568,0.21456961333751678,0.018372029066085815,6,2702,0.39589187502861023,0.0,0.42814160883426666,1,87
107,E1,0.2508886158466339,0.002355503849685192,112.25002717971802,0.19533346593379974,0.05099251866340637,6,2728,0.09860244393348694,0.0,0.27952244877815247,1,88
107,E1,0.25355446338653564,0.0015038433484733105,113.51197743415833,0.22440190613269806,0.015083730220794678,6,2762,0.1265203058719635,0.0,0.2707694321870804,1,89
107,E1,0.25904712080955505,0.00349789229221642,114.69958853721619,0.1648319959640503,0.10827305912971497,6,2799,0.1654355376958847,0.0,0.2559361010789871,1,90
107,E1,0.2617935240268707,0.018483581021428108,115.9338755607605,0.22940915822982788,0.01928439736366272,6,2826,0.32343417406082153,0.0,0.40243494510650635,1,91
107,E1,0.26454660296440125,0.0023389204870909452,117.11984014511108,0.20923131704330444,0.04951000213623047,6,2852,0.10827291756868362,0.0,0.26357901096343994,1,92
107,E1,0.2673722803592682,0.018810903653502464,118.36392545700073,0.237105593085289,0.011645972728729248,6,2879,0.15904687345027924,0.0,0.2579102963209152,1,93
107,E1,0.2701664865016937,0.0015168958343565464,119.53551840782166,0.1749977022409439,0.10877472162246704,6,2913,0.1919015645980835,0.0,0.24349135905504227,1,94
107,E1,0.27013692259788513,0.0035448316484689713,120.68362712860107,0.23964576423168182,0.015827834606170654,6,2950,0.2842782437801361,0.0,0.38777706027030945,1,95
107,E1,0.2729557454586029,0.0023347740061581135,121.43276357650757,0.21637950837612152,0.0547698438167572,6,2976,0.1352497637271881,0.0,0.25367438793182373,1,96
107,E1,0.27292364835739136,0.0023386601824313402,122.2145881652832,0.24221952259540558,0.01596429944038391,6,3002,0.18203049898147583,0.0,0.2495443895459175,1,97
107,E1,0.2757534086704254,0.0015097135910764337,122.9908299446106,0.1791164129972458,0.11468282341957092,6,3036,0.2121421992778778,0.0,0.2341877669095993,1,98
107,E1,0.27572354674339294,0.020252317190170288,123.79194760322571,0.2421547770500183,0.02007552981376648,6,3063,0.25868159532546997,0.0,0.37540486454963684,1,99
107,E1,0.2756955027580261,0.0035495583433657885,124.56276822090149,0.2212120145559311,0.051447778940200806,6,3100,0.14600048959255219,0.0,0.25082991272211075,1,100
107,E1,0.27565309405326843,0.0023733507841825485,125.37857294082642,0.24473781883716583,0.016115516424179077,6,3126,0.19428549706935883,0.0,0.2454167827963829,1,101
107,E1,0.2756373882293701,0.0015599993057549,126.15362119674683,0.18116557598114014,0.11143815517425537,6,3160,0.21373893320560455,0.0,0.23282889276742935,1,102
107,E1,0.2756078839302063,0.02059279754757881,126.96486401557922,0.2420344352722168,0.015931159257888794,6,3187,0.25239279866218567,0.0,0.3726838678121567,1,103
107,E1,0.27265068888664246,0.003575493348762393,127.734304189682,0.2185835838317871,0.05106726288795471,6,3224,0.1418582648038864,0.0,0.24936797469854355,1,104
107,E1,0.2726198732852936,0.0015738981310278177,128.54302525520325,0.24193693697452545,0.015998870134353638,6,3258,0.18739385902881622,0.0,0.24530034512281418,1,105
107,E1,0.2726046144962311,0.0023626929614692926,129.3039219379425,0.1789170503616333,0.11050134897232056,6,3284,0.20549194514751434,0.0,0.23389192670583725,1,106
107,E1,0.27257785201072693,0.020567914471030235,130.03783702850342,0.23925815522670746,0.01581558585166931,6,3311,0.25082215666770935,0.0,0.3725990056991577,1,107
107,E1,0.27254027128219604,0.003609132720157504,131.10244846343994,0.21599994599819183,0.05067163705825806,6,3348,0.13254901766777039,0.0,0.25340596586465836,1,108
107,E1,0.2696181535720825,0.020298443734645844,132.3556387424469,0.2391638308763504,0.015884310007095337,6,3375,0.17325079441070557,0.0,0.24930381029844284,1,109
107,E1,0.2696057856082916,0.0023704946506768465,133.5561239719391,0.17671020328998566,0.10954013466835022,6,3401,0.19304390251636505,0.0,0.2377585992217064,1,110
107,E1,0.263887882232666,0.003622322343289852,134.79596996307373,0.23649774491786957,0.011705726385116577,6,3438,0.2601301968097687,0.0,0.3752989023923874,1,111
107,E1,0.2638629078865051,0.0016034861328080297,135.98501873016357,0.21102474629878998,0.04988539218902588,6,3472,0.10966894775629044,0.0,0.25747112929821014,1,112
107,E1,0.263842910528183,0.0016376014100387692,137.24093651771545,0.23381668329238892,0.015661031007766724,6,3506,0.15811195969581604,0.0,0.25196872651576996,1,113
107,E1,0.26098039746284485,0.0023740690667182207,138.50655937194824,0.17240220308303833,0.10370910167694092,6,3532,0.17678707838058472,0.0,0.23901929706335068,1,114
107,E1,0.2609461843967438,0.020229322835803032,139.7010896205902,0.2311944216489792,0.015477389097213745,6,3559,0.2673851251602173,0.0,0.380055770277977,1,115
107,E1,0.260920912027359,0.003634043736383319,140.93801879882812,0.20850490033626556,0.049484580755233765,6,3596,0.10063716024160385,0.0,0.26018574833869934,1,116
107,E1,0.2609047293663025,0.00242736772634089,142.13476133346558,0.23111207783222198,0.011543035507202148,6,3622,0.14433452486991882,0.0,0.25741633027791977,1,117
107,E1,0.25530681014060974,0.0016935502644628286,143.37576913833618,0.17232905328273773,0.09574997425079346,6,3656,0.16395851969718933,0.0,0.2429683580994606,1,118
107,E1,0.2552812993526459,0.0036675198934972286,144.6472246646881,0.22593851387500763,0.015304803848266602,6,3693,0.27477654814720154,0.0,0.3814218044281006,1,119
107,E1,0.255257785320282,0.020221222192049026,145.918598651886,0.20365466177463531,0.048700153827667236,6,3720,0.08696585893630981,0.0,0.26436030864715576,1,120
107,E1,0.25523439049720764,0.0016914047300815582,147.19263696670532,0.2258932739496231,0.01136276125907898,6,3754,0.1323590874671936,0.0,0.25877634435892105,1,121
107,E1,0.25243648886680603,0.002394644543528557,148.46575498580933,0.1681317836046219,0.09797635674476624,6,3780,0.15683215856552124,0.0,0.24428915232419968,1,122
107,E1,0.25241488218307495,0.0037243461702018976,149.71176528930664,0.22333747148513794,0.015133261680603027,6,3817,0.2760566174983978,0.0,0.3813624083995819,1,123
107,E1,0.25239500403404236,0.020523570477962494,151.005300283432,0.20121972262859344,0.04829144477844238,6,3844,0.08165080845355988,0.0,0.2671373188495636,1,124
107,E1,0.25237593054771423,0.0016601968090981245,152.28146290779114,0.22325481474399567,0.015207290649414062,6,3878,0.1255008727312088,0.0,0.26014599949121475,1,125
107,E1,0.25235146284103394,0.0024121601600199938,153.49290680885315,0.16601766645908356,0.09713201224803925,6,3904,0.15300406515598297,0.0,0.24687402695417404,1,126
107,E1,0.24958182871341705,0.0037374405656009912,154.72741961479187,0.22072292864322662,0.015031278133392334,6,3941,0.28079724311828613,0.0,0.38274097442626953,1,127
107,E1,0.24956093728542328,0.020486146211624146,155.94006657600403,0.2011450082063675,0.044364988803863525,6,3968,0.07926152646541595,0.0,0.2670785188674927,1,128
107,E1,0.24954253435134888,0.0037839545402675867,157.13261914253235,0.22318035364151,0.011282473802566528,6,4005,0.12069859355688095,0.0,0.2614528238773346,1,129
107,E1,0.24951128661632538,0.0016941766953095794,158.402672290802,0.1659533530473709,0.09709815680980682,6,4039,0.14976665377616882,0.0,0.24552268534898758,1,130
107,E1,0.24949471652507782,0.02117542177438736,159.5925853252411,0.22064441442489624,0.015034645795822144,6,4066,0.27516573667526245,0.0,0.3806866854429245,1,131
107,E1,0.2494756132364273,0.002430795691907406,160.83209443092346,0.20106996595859528,0.04437267780303955,6,4092,0.07897293567657471,0.0,0.2670256197452545,1,132
107,E1,0.24945497512817383,0.0024703415110707283,162.0196990966797,0.22310012578964233,0.011295974254608154,6,4118,0.12364329397678375,0.0,0.2586728557944298,1,133
107,E1,0.24943263828754425,0.003817986464127898,163.2722189426422,0.16792170703411102,0.09404873847961426,6,4155,0.15024185180664062,0.0,0.24544694274663925,1,134
107,E1,0.2494121938943863,0.021564310416579247,164.46984577178955,0.218068465590477,0.01879948377609253,6,4182,0.2697572410106659,0.0,0.3766527622938156,1,135
107,E1,0.2493976503610611,0.0017763691721484065,165.70788955688477,0.20099668204784393,0.04438519477844238,6,4216,0.07987239956855774,0.0,0.2641187459230423,1,136
107,E1,0.2493790239095688,0.0038616422098129988,166.89489698410034,0.2205062359571457,0.015092849731445312,6,4253,0.12214096635580063,0.0,0.2586232200264931,1,137
107,E1,0.249358668923378,0.002454325556755066,168.15575051307678,0.16786359250545502,0.09402716159820557,6,4279,0.1528216302394867,0.0,0.2426784709095955,1,138
107,E1,0.24933986365795135,0.021980836987495422,169.41747665405273,0.2204694300889969,0.015094786882400513,6,4306,0.2609817683696747,0.0,0.3731779307126999,1,139
