task_id,step,group,kl,epsilon,residual,dual,saturation
S2_e114_CP_P4_W2_GROUP_CONSTRAINED,160,H,0.3536866307258606,0.3076361417770386,0.04605048894882202,0.02067913082517065,0
S2_e114_CP_P4_W2_GROUP_CONSTRAINED,160,U,0.000949858570363306,0.002663847545461197,-0.001713988975097891,0.0,0
S2_e114_CP_P4_W2_GROUP_CONSTRAINED,320,H,0.18326812982559204,0.3076361417770386,-0.12436801195144653,0.0,0
S2_e114_CP_P4_W2_GROUP_CONSTRAINED,320,U,0.0010472895165938617,0.002663847545461197,-0.0016165580288673353,0.0,0
S2_e114_CP_L16_W2_GROUP_CONSTRAINED,0,H,0.6152682900428772,0.3076361417770386,0.3076321482658386,0.5,0
S2_e114_CP_L16_W2_GROUP_CONSTRAINED,0,U,0.005321016052870878,0.002663847545461197,0.0026571685074096812,0.5,0
S2_e114_CP_L16_W2_GROUP_CONSTRAINED,80,H,0.007391908206045628,0.3076361417770386,-0.30024423357099295,0.0,0
S2_e114_CP_L16_W2_GROUP_CONSTRAINED,80,U,0.0018076328976478959,0.002663847545461197,-0.0008562146478133012,5.955825030850121,0
S2_e114_CP_L16_W2_GROUP_CONSTRAINED,160,H,0.014669127762317657,0.3076361417770386,-0.2929670140147209,0.0,0
S2_e114_CP_L16_W2_GROUP_CONSTRAINED,160,U,0.0020948663669904427,0.002663847545461197,-0.0005689811784707543,7.414849283210337,0
S2_e114_CP_L16_W2_GROUP_CONSTRAINED,320,H,0.020510993897914886,0.3076361417770386,-0.2871251478791237,0.0,0
S2_e114_CP_L16_W2_GROUP_CONSTRAINED,320,U,0.003784820476929391,0.002663847545461197,0.0011209729314681938,7.9856181436084475,0
S2_e115_CP_P4_W0_TASK_ONLY,0,H,0.476687490940094,0.238343745470047,0.238343745470047,0.5,0
S2_e115_CP_P4_W0_TASK_ONLY,0,U,0.12434911226423886,0.06217455613211943,0.06217455613211943,0.5,0
S2_e115_CP_P4_W0_TASK_ONLY,80,H,0.6608068943023682,0.238343745470047,0.42246314883232117,0.5,0
S2_e115_CP_P4_W0_TASK_ONLY,80,U,0.20304175652563572,0.06217455613211943,0.1408672003935163,0.5,0
S2_e115_CP_P4_W0_TASK_ONLY,160,H,0.6891897916793823,0.238343745470047,0.4508460462093353,0.5,0
S2_e115_CP_P4_W0_TASK_ONLY,160,U,0.21350880124821112,0.06217455613211943,0.15133424511609167,0.5,0
S2_e115_CP_P4_W0_TASK_ONLY,320,H,0.7125179767608643,0.238343745470047,0.47417423129081726,0.5,0
S2_e115_CP_P4_W0_TASK_ONLY,320,U,0.2500639380170749,0.06217455613211943,0.18788938188495546,0.5,0
S2_e115_CP_P4_W1_KL_0.1,0,H,0.476687490940094,0.238343745470047,0.238343745470047,0.5,0
S2_e115_CP_P4_W1_KL_0.1,0,U,0.12434911226423886,0.06217455613211943,0.06217455613211943,0.5,0
S2_e115_CP_P4_W1_KL_0.1,80,H,0.179083451628685,0.238343745470047,-0.059260293841362,0.5,0
S2_e115_CP_P4_W1_KL_0.1,80,U,0.019681578752799675,0.06217455613211943,-0.04249297737931976,0.5,0
S2_e115_CP_P4_W1_KL_0.1,160,H,0.1505623459815979,0.238343745470047,-0.0877813994884491,0.5,0
S2_e115_CP_P4_W1_KL_0.1,160,U,0.01028297463646875,0.06217455613211943,-0.05189158149565068,0.5,0
S2_e115_CP_P4_W1_KL_0.1,320,H,0.045172400772571564,0.238343745470047,-0.19317134469747543,0.5,0
S2_e115_CP_P4_W1_KL_0.1,320,U,0.004063899754188382,0.06217455613211943,-0.05811065637793105,0.5,0
S2_e115_CP_P4_W2_GROUP_CONSTRAINED,0,H,0.476687490940094,0.238343745470047,0.238343745470047,0.5,0
S2_e115_CP_P4_W2_GROUP_CONSTRAINED,0,U,0.12434911226423886,0.06217455613211943,0.06217455613211943,0.5,0
S2_e115_CP_P4_W2_GROUP_CONSTRAINED,80,H,0.1472894847393036,0.238343745470047,-0.09105426073074341,0.0,0
S2_e115_CP_P4_W2_GROUP_CONSTRAINED,80,U,0.018996631135590948,0.06217455613211943,-0.043177924996528484,0.0,0
S2_e115_CP_P4_W2_GROUP_CONSTRAINED,160,H,0.19353364408016205,0.238343745470047,-0.04481010138988495,0.09760555318595109,0
S2_e115_CP_P4_W2_GROUP_CONSTRAINED,160,U,0.02880446598506891,0.06217455613211943,-0.03337009014705052,0.0,0
S2_e115_CP_P4_W2_GROUP_CONSTRAINED,320,H,0.26022008061408997,0.238343745470047,0.02187633514404297,5.953495843402657e-06,0
S2_e115_CP_P4_W2_GROUP_CONSTRAINED,320,U,0.049523408023210674,0.06217455613211943,-0.012651148108908758,0.0,0
S2_e115_CP_L16_W2_GROUP_CONSTRAINED,0,H,0.4768446981906891,0.238343745470047,0.2385009527206421,0.5,0
S2_e115_CP_L16_W2_GROUP_CONSTRAINED,0,U,0.12436078617779109,0.06217455613211943,0.062186230045671656,0.5,0
S2_e115_CP_L16_W2_GROUP_CONSTRAINED,80,H,0.0021125415805727243,0.238343745470047,-0.23623120388947427,0.0,0
S2_e115_CP_L16_W2_GROUP_CONSTRAINED,80,U,0.0037442276952788234,0.06217455613211943,-0.05843032843684061,0.0,0
S2_e115_CP_L16_W2_GROUP_CONSTRAINED,160,H,0.0024706514086574316,0.238343745470047,-0.23587309406138957,0.0,0
S2_e115_CP_L16_W2_GROUP_CONSTRAINED,160,U,0.0038355099386535585,0.06217455613211943,-0.058339046193465874,0.0,0
S2_e115_CP_L16_W2_GROUP_CONSTRAINED,320,H,0.003163605695590377,0.238343745470047,-0.23518013977445662,0.0,0
S2_e115_CP_L16_W2_GROUP_CONSTRAINED,320,U,0.003830604819365992,0.06217455613211943,-0.05834395131275344,0.0,0
S2_e116_CP_P4_W0_TASK_ONLY,0,H,0.2194378674030304,0.1097189337015152,0.1097189337015152,0.5,0
S2_e116_CP_P4_W0_TASK_ONLY,0,U,0.12142187915742397,0.06071093957871199,0.06071093957871199,0.5,0
S2_e116_CP_P4_W0_TASK_ONLY,80,H,0.2955666184425354,0.1097189337015152,0.1858476847410202,0.5,0
S2_e116_CP_P4_W0_TASK_ONLY,80,U,0.2100122390458217,0.06071093957871199,0.1493012994671097,0.5,0
S2_e116_CP_P4_W0_TASK_ONLY,160,H,0.30401745438575745,0.1097189337015152,0.19429852068424225,0.5,0
S2_e116_CP_P4_W0_TASK_ONLY,160,U,0.21833709792162365,0.06071093957871199,0.15762615834291166,0.5,0
S2_e116_CP_P4_W0_TASK_ONLY,320,H,0.34247320890426636,0.1097189337015152,0.23275427520275116,0.5,0
S2_e116_CP_P4_W0_TASK_ONLY,320,U,0.299186139439161,0.06071093957871199,0.23847519986044902,0.5,0
S2_e116_CP_P4_W1_KL_0.1,0,H,0.2194378674030304,0.1097189337015152,0.1097189337015152,0.5,0
S2_e116_CP_P4_W1_KL_0.1,0,U,0.12142187915742397,0.06071093957871199,0.06071093957871199,0.5,0
S2_e116_CP_P4_W1_KL_0.1,80,H,0.08776933699846268,0.1097189337015152,-0.02194959670305252,0.5,0
S2_e116_CP_P4_W1_KL_0.1,80,U,0.017147546741538323,0.06071093957871199,-0.04356339283717366,0.5,0
S2_e116_CP_P4_W1_KL_0.1,160,H,0.08011122792959213,0.1097189337015152,-0.029607705771923065,0.5,0
S2_e116_CP_P4_W1_KL_0.1,160,U,0.010703265075930037,0.06071093957871199,-0.05000767450278195,0.5,0
S2_e116_CP_P4_W1_KL_0.1,320,H,0.059322062879800797,0.1097189337015152,-0.0503968708217144,0.5,0
S2_e116_CP_P4_W1_KL_0.1,320,U,0.004770314338831947,0.06071093957871199,-0.05594062523988004,0.5,0
S2_e116_CP_P4_W2_GROUP_CONSTRAINED,0,H,0.2194378674030304,0.1097189337015152,0.1097189337015152,0.5,0
S2_e116_CP_P4_W2_GROUP_CONSTRAINED,0,U,0.12142187915742397,0.06071093957871199,0.06071093957871199,0.5,0
S2_e116_CP_P4_W2_GROUP_CONSTRAINED,80,H,0.056660592555999756,0.1097189337015152,-0.05305834114551544,0.13472451802502147,0
S2_e116_CP_P4_W2_GROUP_CONSTRAINED,80,U,0.01421520088870938,0.06071093957871199,-0.046495738690002605,0.0,0
S2_e116_CP_P4_W2_GROUP_CONSTRAINED,160,H,0.12201884388923645,0.1097189337015152,0.012299910187721252,0.026522381515363742,0
S2_e116_CP_P4_W2_GROUP_CONSTRAINED,160,U,0.04916296089784457,0.06071093957871199,-0.011547978680867418,0.0,0
S2_e116_CP_P4_W2_GROUP_CONSTRAINED,320,H,0.08109904825687408,0.1097189337015152,-0.028619885444641113,0.052122621431845324,0
S2_e116_CP_P4_W2_GROUP_CONSTRAINED,320,U,0.02781499972423682,0.06071093957871199,-0.03289593985447517,0.0,0
S2_e116_CP_L16_W2_GROUP_CONSTRAINED,0,H,0.21942099928855896,0.1097189337015152,0.10970206558704376,0.5,0
S2_e116_CP_L16_W2_GROUP_CONSTRAINED,0,U,0.12140475428448273,0.06071093957871199,0.060693814705770746,0.5,0
S2_e116_CP_L16_W2_GROUP_CONSTRAINED,80,H,0.0034168146084994078,0.1097189337015152,-0.10630211909301579,0.0,0
S2_e116_CP_L16_W2_GROUP_CONSTRAINED,80,U,0.012892823505143706,0.06071093957871199,-0.047818116073568284,0.0,0
S2_e116_CP_L16_W2_GROUP_CONSTRAINED,160,H,0.003868469502776861,0.1097189337015152,-0.10585046419873834,0.0,0
S2_e116_CP_L16_W2_GROUP_CONSTRAINED,160,U,0.013946637985869668,0.06071093957871199,-0.04676430159284232,0.0,0
S2_e116_CP_L16_W2_GROUP_CONSTRAINED,320,H,0.006289196666330099,0.1097189337015152,-0.1034297370351851,0.0,0
S2_e116_CP_L16_W2_GROUP_CONSTRAINED,320,U,0.013948366036996819,0.06071093957871199,-0.04676257354171517,0.0,0
